TimeUS,rpm1,rpm2,timestamp
1095726697.0,-1.0,-1.0,1668051268.045718
1095751670.0,-1.0,-1.0,1668051268.0706909
1095776888.0,-1.0,-1.0,1668051268.0959089
1095801510.0,-1.0,-1.0,1668051268.120531
1095826681.0,-1.0,-1.0,1668051268.145702
1095851568.0,-1.0,-1.0,1668051268.170589
1095876830.0,-1.0,-1.0,1668051268.195851
1095901417.0,-1.0,-1.0,1668051268.220438
1095926868.0,-1.0,-1.0,1668051268.245889
1095951751.0,-1.0,-1.0,1668051268.270772
1095976866.0,-1.0,-1.0,1668051268.295887
1096001720.0,-1.0,-1.0,1668051268.320741
1096026777.0,-1.0,-1.0,1668051268.345798
1096051611.0,-1.0,-1.0,1668051268.370632
1096076994.0,-1.0,-1.0,1668051268.396015
1096101484.0,-1.0,-1.0,1668051268.420505
1096126723.0,-1.0,-1.0,1668051268.445744
1096151842.0,-1.0,-1.0,1668051268.470863
1096176892.0,-1.0,-1.0,1668051268.495913
1096201479.0,-1.0,-1.0,1668051268.5205
1096226695.0,-1.0,-1.0,1668051268.545716
1096251786.0,-1.0,-1.0,1668051268.570807
1096276870.0,-1.0,-1.0,1668051268.595891
1096301398.0,-1.0,-1.0,1668051268.620419
1096326707.0,-1.0,-1.0,1668051268.6457279
1096351562.0,-1.0,-1.0,1668051268.670583
1096377124.0,-1.0,-1.0,1668051268.696145
1096401475.0,-1.0,-1.0,1668051268.720496
1096426742.0,-1.0,-1.0,1668051268.745763
1096451725.0,-1.0,-1.0,1668051268.770746
1096477029.0,-1.0,-1.0,1668051268.79605
1096501647.0,-1.0,-1.0,1668051268.820668
1096526677.0,-1.0,-1.0,1668051268.8456979
1096551630.0,-1.0,-1.0,1668051268.870651
1096576919.0,-1.0,-1.0,1668051268.89594
1096601801.0,-1.0,-1.0,1668051268.920822
1096626722.0,-1.0,-1.0,1668051268.945743
1096651619.0,-1.0,-1.0,1668051268.97064
1096676853.0,-1.0,-1.0,1668051268.995874
1096701486.0,-1.0,-1.0,1668051269.020507
1096726691.0,-1.0,-1.0,1668051269.045712
1096751741.0,-1.0,-1.0,1668051269.070762
1096776899.0,-1.0,-1.0,1668051269.09592
1096801422.0,-1.0,-1.0,1668051269.120443
1096826970.0,-1.0,-1.0,1668051269.145991
1096851666.0,-1.0,-1.0,1668051269.170687
1096876942.0,-1.0,-1.0,1668051269.195963
1096901602.0,-1.0,-1.0,1668051269.220623
1096926684.0,-1.0,-1.0,1668051269.245705
1096951603.0,-1.0,-1.0,1668051269.270624
1096976828.0,-1.0,-1.0,1668051269.295849
1097001719.0,-1.0,-1.0,1668051269.32074
1097026717.0,-1.0,-1.0,1668051269.345738
1097051719.0,-1.0,-1.0,1668051269.37074
1097076843.0,-1.0,-1.0,1668051269.395864
1097101550.0,-1.0,-1.0,1668051269.420571
1097126863.0,-1.0,-1.0,1668051269.445884
1097151735.0,-1.0,-1.0,1668051269.470756
1097176952.0,-1.0,-1.0,1668051269.4959729
1097201434.0,-1.0,-1.0,1668051269.520455
1097226691.0,-1.0,-1.0,1668051269.545712
1097251565.0,-1.0,-1.0,1668051269.570586
1097276970.0,-1.0,-1.0,1668051269.595991
1097301571.0,-1.0,-1.0,1668051269.6205919
1097326693.0,-1.0,-1.0,1668051269.645714
1097351616.0,-1.0,-1.0,1668051269.670637
1097376889.0,-1.0,-1.0,1668051269.69591
1097401397.0,-1.0,-1.0,1668051269.720418
1097426749.0,-1.0,-1.0,1668051269.74577
1097451642.0,-1.0,-1.0,1668051269.770663
1097476811.0,-1.0,-1.0,1668051269.795832
1097501998.0,-1.0,-1.0,1668051269.821019
1097526956.0,-1.0,-1.0,1668051269.845977
1097551717.0,-1.0,-1.0,1668051269.870738
1097577042.0,-1.0,-1.0,1668051269.896063
1097601466.0,-1.0,-1.0,1668051269.920487
1097626708.0,-1.0,-1.0,1668051269.945729
1097651738.0,-1.0,-1.0,1668051269.970759
1097676892.0,-1.0,-1.0,1668051269.995913
1097701462.0,-1.0,-1.0,1668051270.020483
1097726817.0,-1.0,-1.0,1668051270.0458379
1097751611.0,-1.0,-1.0,1668051270.070632
1097776878.0,-1.0,-1.0,1668051270.095899
1097801515.0,-1.0,-1.0,1668051270.120536
1097826822.0,-1.0,-1.0,1668051270.145843
1097851744.0,-1.0,-1.0,1668051270.170765
1097876952.0,-1.0,-1.0,1668051270.195973
1097901469.0,-1.0,-1.0,1668051270.22049
1097926674.0,-1.0,-1.0,1668051270.2456949
1097951800.0,-1.0,-1.0,1668051270.270821
1097976830.0,-1.0,-1.0,1668051270.295851
1098001921.0,-1.0,-1.0,1668051270.320942
1098026705.0,-1.0,-1.0,1668051270.345726
1098051820.0,-1.0,-1.0,1668051270.370841
1098076875.0,-1.0,-1.0,1668051270.395896
1098101443.0,-1.0,-1.0,1668051270.420464
1098126724.0,-1.0,-1.0,1668051270.445745
1098151654.0,-1.0,-1.0,1668051270.470675
1098177103.0,-1.0,-1.0,1668051270.496124
1098201543.0,-1.0,-1.0,1668051270.520564
1098226738.0,-1.0,-1.0,1668051270.545759
1098251649.0,-1.0,-1.0,1668051270.57067
1098276802.0,-1.0,-1.0,1668051270.595823
1098301392.0,-1.0,-1.0,1668051270.620413
1098326737.0,-1.0,-1.0,1668051270.645758
1098351600.0,-1.0,-1.0,1668051270.670621
1098376936.0,-1.0,-1.0,1668051270.695957
1098401615.0,-1.0,-1.0,1668051270.720636
1098426730.0,-1.0,-1.0,1668051270.745751
1098451631.0,-1.0,-1.0,1668051270.770652
1098476756.0,-1.0,-1.0,1668051270.795777
1098501754.0,-1.0,-1.0,1668051270.820775
1098526625.0,-1.0,-1.0,1668051270.845646
1098551648.0,-1.0,-1.0,1668051270.870669
1098576990.0,-1.0,-1.0,1668051270.8960109
1098601418.0,-1.0,-1.0,1668051270.920439
1098626767.0,-1.0,-1.0,1668051270.945788
1098651615.0,-1.0,-1.0,1668051270.970636
1098676967.0,-1.0,-1.0,1668051270.995988
1098701681.0,-1.0,-1.0,1668051271.020702
1098726803.0,-1.0,-1.0,1668051271.045824
1098751586.0,-1.0,-1.0,1668051271.070607
1098776882.0,-1.0,-1.0,1668051271.095903
1098801459.0,-1.0,-1.0,1668051271.12048
1098826731.0,-1.0,-1.0,1668051271.145752
1098852148.0,-1.0,-1.0,1668051271.171169
1098876848.0,-1.0,-1.0,1668051271.195869
1098901497.0,-1.0,-1.0,1668051271.2205179
1098926771.0,-1.0,-1.0,1668051271.245792
1098951618.0,-1.0,-1.0,1668051271.270639
1098976869.0,-1.0,-1.0,1668051271.29589
1099001723.0,-1.0,-1.0,1668051271.320744
1099026741.0,-1.0,-1.0,1668051271.345762
1099051594.0,-1.0,-1.0,1668051271.370615
1099077037.0,-1.0,-1.0,1668051271.396058
1099101735.0,-1.0,-1.0,1668051271.420756
1099126792.0,-1.0,-1.0,1668051271.445813
1099151760.0,-1.0,-1.0,1668051271.470781
1099176899.0,-1.0,-1.0,1668051271.49592
1099201438.0,-1.0,-1.0,1668051271.520459
1099226792.0,-1.0,-1.0,1668051271.545813
1099251655.0,-1.0,-1.0,1668051271.570676
1099276848.0,-1.0,-1.0,1668051271.595869
1099301581.0,-1.0,-1.0,1668051271.620602
1099326771.0,-1.0,-1.0,1668051271.645792
1099351630.0,-1.0,-1.0,1668051271.670651
1099376871.0,-1.0,-1.0,1668051271.695892
1099401555.0,-1.0,-1.0,1668051271.720576
1099426801.0,-1.0,-1.0,1668051271.745822
1099451689.0,-1.0,-1.0,1668051271.77071
1099476837.0,-1.0,-1.0,1668051271.795858
1099501762.0,-1.0,-1.0,1668051271.820783
1099526827.0,-1.0,-1.0,1668051271.845848
1099551766.0,-1.0,-1.0,1668051271.870787
1099576794.0,-1.0,-1.0,1668051271.895815
1099601560.0,-1.0,-1.0,1668051271.920581
1099626921.0,-1.0,-1.0,1668051271.945942
1099651613.0,-1.0,-1.0,1668051271.970634
1099676825.0,-1.0,-1.0,1668051271.995846
1099701402.0,-1.0,-1.0,1668051272.020423
1099726818.0,-1.0,-1.0,1668051272.045839
1099751834.0,-1.0,-1.0,1668051272.070855
1099776879.0,-1.0,-1.0,1668051272.0959
1099801629.0,-1.0,-1.0,1668051272.12065
1099826707.0,-1.0,-1.0,1668051272.1457279
1099852058.0,-1.0,-1.0,1668051272.171079
1099876939.0,-1.0,-1.0,1668051272.19596
1099901433.0,-1.0,-1.0,1668051272.220454
1099926696.0,-1.0,-1.0,1668051272.245717
1099951584.0,-1.0,-1.0,1668051272.270605
1099977000.0,-1.0,-1.0,1668051272.296021
1100001786.0,-1.0,-1.0,1668051272.320807
1100026700.0,-1.0,-1.0,1668051272.345721
1100051637.0,-1.0,-1.0,1668051272.370658
1100076960.0,-1.0,-1.0,1668051272.395981
1100101422.0,-1.0,-1.0,1668051272.420443
1100126754.0,-1.0,-1.0,1668051272.445775
1100151715.0,-1.0,-1.0,1668051272.470736
1100176789.0,-1.0,-1.0,1668051272.49581
1100201514.0,-1.0,-1.0,1668051272.520535
1100226685.0,-1.0,-1.0,1668051272.545706
1100251627.0,-1.0,-1.0,1668051272.570648
1100276970.0,-1.0,-1.0,1668051272.595991
1100301545.0,-1.0,-1.0,1668051272.620566
1100326710.0,-1.0,-1.0,1668051272.645731
1100351662.0,-1.0,-1.0,1668051272.670683
1100376873.0,-1.0,-1.0,1668051272.695894
1100401396.0,-1.0,-1.0,1668051272.720417
1100426950.0,-1.0,-1.0,1668051272.745971
1100451579.0,-1.0,-1.0,1668051272.7706
1100476875.0,-1.0,-1.0,1668051272.795896
1100501776.0,-1.0,-1.0,1668051272.820797
1100526617.0,-1.0,-1.0,1668051272.845638
1100551597.0,-1.0,-1.0,1668051272.870618
1100576916.0,-1.0,-1.0,1668051272.895937
1100601415.0,-1.0,-1.0,1668051272.920436
1100626685.0,-1.0,-1.0,1668051272.945706
1100651751.0,-1.0,-1.0,1668051272.970772
1100677048.0,-1.0,-1.0,1668051272.996069
1100701473.0,-1.0,-1.0,1668051273.020494
1100726683.0,-1.0,-1.0,1668051273.045704
1100751745.0,-1.0,-1.0,1668051273.070766
1100776922.0,-1.0,-1.0,1668051273.095943
1100801641.0,-1.0,-1.0,1668051273.120662
1100826652.0,-1.0,-1.0,1668051273.145673
1100851806.0,-1.0,-1.0,1668051273.170827
1100876920.0,-1.0,-1.0,1668051273.195941
1100901561.0,-1.0,-1.0,1668051273.220582
1100926697.0,-1.0,-1.0,1668051273.245718
1100951650.0,-1.0,-1.0,1668051273.270671
1100976844.0,-1.0,-1.0,1668051273.295865
1101001760.0,-1.0,-1.0,1668051273.320781
1101026734.0,-1.0,-1.0,1668051273.345755
1101051718.0,-1.0,-1.0,1668051273.370739
1101076945.0,-1.0,-1.0,1668051273.395966
1101101493.0,-1.0,-1.0,1668051273.4205139
1101126813.0,-1.0,-1.0,1668051273.445834
1101151734.0,-1.0,-1.0,1668051273.470755
1101176958.0,-1.0,-1.0,1668051273.495979
1101201631.0,-1.0,-1.0,1668051273.520652
1101226696.0,-1.0,-1.0,1668051273.545717
1101251676.0,-1.0,-1.0,1668051273.570697
1101276975.0,-1.0,-1.0,1668051273.595996
1101301383.0,-1.0,-1.0,1668051273.620404
1101326868.0,-1.0,-1.0,1668051273.645889
1101351740.0,-1.0,-1.0,1668051273.6707609
1101376903.0,-1.0,-1.0,1668051273.695924
1101401545.0,-1.0,-1.0,1668051273.720566
1101426778.0,-1.0,-1.0,1668051273.745799
1101451606.0,-1.0,-1.0,1668051273.770627
1101476897.0,-1.0,-1.0,1668051273.795918
1101501637.0,-1.0,-1.0,1668051273.820658
1101526750.0,-1.0,-1.0,1668051273.845771
1101551742.0,-1.0,-1.0,1668051273.870763
1101576978.0,-1.0,-1.0,1668051273.895999
1101601475.0,-1.0,-1.0,1668051273.920496
1101626692.0,-1.0,-1.0,1668051273.945713
1101651671.0,-1.0,-1.0,1668051273.970692
1101676839.0,-1.0,-1.0,1668051273.99586
1101701581.0,-1.0,-1.0,1668051274.020602
1101726878.0,-1.0,-1.0,1668051274.045899
1101751586.0,-1.0,-1.0,1668051274.070607
1101777015.0,-1.0,-1.0,1668051274.096036
1101801578.0,-1.0,-1.0,1668051274.120599
1101826762.0,-1.0,-1.0,1668051274.145783
1101852046.0,-1.0,-1.0,1668051274.171067
1101876897.0,-1.0,-1.0,1668051274.195918
1101901406.0,-1.0,-1.0,1668051274.220427
1101926802.0,-1.0,-1.0,1668051274.245823
1101951643.0,-1.0,-1.0,1668051274.270664
1101976908.0,-1.0,-1.0,1668051274.295929
1102001796.0,-1.0,-1.0,1668051274.320817
1102026708.0,-1.0,-1.0,1668051274.3457289
1102051698.0,-1.0,-1.0,1668051274.370719
1102076907.0,-1.0,-1.0,1668051274.395928
1102101506.0,-1.0,-1.0,1668051274.420527
1102126797.0,-1.0,-1.0,1668051274.445818
1102151582.0,-1.0,-1.0,1668051274.470603
1102176942.0,-1.0,-1.0,1668051274.495963
1102201413.0,-1.0,-1.0,1668051274.520434
1102226793.0,-1.0,-1.0,1668051274.545814
1102251730.0,-1.0,-1.0,1668051274.570751
1102276869.0,-1.0,-1.0,1668051274.59589
1102301587.0,-1.0,-1.0,1668051274.620608
1102326691.0,-1.0,-1.0,1668051274.645712
1102351636.0,-1.0,-1.0,1668051274.670657
1102377041.0,-1.0,-1.0,1668051274.696062
1102401476.0,-1.0,-1.0,1668051274.720497
1102426706.0,-1.0,-1.0,1668051274.745727
1102451644.0,-1.0,-1.0,1668051274.770665
1102476874.0,-1.0,-1.0,1668051274.795895
1102501734.0,-1.0,-1.0,1668051274.820755
1102526672.0,-1.0,-1.0,1668051274.8456929
1102551727.0,-1.0,-1.0,1668051274.870748
1102576838.0,-1.0,-1.0,1668051274.895859
1102601440.0,-1.0,-1.0,1668051274.920461
1102626856.0,-1.0,-1.0,1668051274.945877
1102651619.0,-1.0,-1.0,1668051274.97064
1102677049.0,-1.0,-1.0,1668051274.99607
1102701483.0,-1.0,-1.0,1668051275.020504
1102726697.0,-1.0,-1.0,1668051275.045718
1102751652.0,-1.0,-1.0,1668051275.070673
1102776955.0,-1.0,-1.0,1668051275.0959759
1102801409.0,-1.0,-1.0,1668051275.12043
1102826670.0,-1.0,-1.0,1668051275.145691
1102851777.0,-1.0,-1.0,1668051275.170798
1102876907.0,-1.0,-1.0,1668051275.195928
1102901559.0,-1.0,-1.0,1668051275.22058
1102926793.0,-1.0,-1.0,1668051275.245814
1102951665.0,-1.0,-1.0,1668051275.270686
1102976969.0,-1.0,-1.0,1668051275.29599
1103001847.0,-1.0,-1.0,1668051275.320868
1103026697.0,-1.0,-1.0,1668051275.345718
1103051570.0,-1.0,-1.0,1668051275.370591
1103076917.0,-1.0,-1.0,1668051275.395938
1103101423.0,-1.0,-1.0,1668051275.420444
1103126849.0,-1.0,-1.0,1668051275.44587
1103151662.0,-1.0,-1.0,1668051275.470683
1103176839.0,-1.0,-1.0,1668051275.49586
1103201606.0,-1.0,-1.0,1668051275.520627
1103226704.0,-1.0,-1.0,1668051275.5457249
1103251602.0,-1.0,-1.0,1668051275.570623
1103276753.0,-1.0,-1.0,1668051275.595774
1103301553.0,-1.0,-1.0,1668051275.620574
1103326739.0,-1.0,-1.0,1668051275.64576
1103351715.0,-1.0,-1.0,1668051275.670736
1103376840.0,-1.0,-1.0,1668051275.695861
1103401537.0,-1.0,-1.0,1668051275.720558
1103426806.0,-1.0,-1.0,1668051275.745827
1103451681.0,-1.0,-1.0,1668051275.770702
1103476925.0,-1.0,-1.0,1668051275.795946
1103501690.0,-1.0,-1.0,1668051275.820711
1103526689.0,-1.0,-1.0,1668051275.84571
1103551691.0,-1.0,-1.0,1668051275.870712
1103576899.0,-1.0,-1.0,1668051275.89592
1103601617.0,-1.0,-1.0,1668051275.920638
1103626638.0,-1.0,-1.0,1668051275.945659
1103651735.0,-1.0,-1.0,1668051275.970756
1103676905.0,-1.0,-1.0,1668051275.995926
1103701436.0,-1.0,-1.0,1668051276.020457
1103726686.0,-1.0,-1.0,1668051276.045707
1103751559.0,-1.0,-1.0,1668051276.07058
1103776893.0,-1.0,-1.0,1668051276.095914
1103801478.0,-1.0,-1.0,1668051276.120499
1103826838.0,-1.0,-1.0,1668051276.145859
1103851827.0,-1.0,-1.0,1668051276.170848
1103876815.0,-1.0,-1.0,1668051276.195836
1103901688.0,-1.0,-1.0,1668051276.220709
1103926764.0,-1.0,-1.0,1668051276.245785
1103951646.0,-1.0,-1.0,1668051276.270667
1103976879.0,-1.0,-1.0,1668051276.2958999
1104001751.0,-1.0,-1.0,1668051276.320772
1104026778.0,-1.0,-1.0,1668051276.345799
1104051611.0,-1.0,-1.0,1668051276.370632
1104076910.0,-1.0,-1.0,1668051276.395931
1104101425.0,-1.0,-1.0,1668051276.420446
1104126739.0,-1.0,-1.0,1668051276.44576
1104151592.0,-1.0,-1.0,1668051276.470613
1104176973.0,-1.0,-1.0,1668051276.495994
1104201607.0,-1.0,-1.0,1668051276.520628
1104226681.0,-1.0,-1.0,1668051276.545702
1104251782.0,-1.0,-1.0,1668051276.570803
1104276793.0,-1.0,-1.0,1668051276.595814
1104301520.0,-1.0,-1.0,1668051276.620541
1104326746.0,-1.0,-1.0,1668051276.645767
1104351746.0,-1.0,-1.0,1668051276.670767
1104376774.0,-1.0,-1.0,1668051276.695795
1104401392.0,-1.0,-1.0,1668051276.720413
1104426693.0,-1.0,-1.0,1668051276.745714
1104451624.0,-1.0,-1.0,1668051276.770645
1104477240.0,-1.0,-1.0,1668051276.796261
1104501834.0,-1.0,-1.0,1668051276.820855
1104526748.0,-1.0,-1.0,1668051276.845769
1104551754.0,-1.0,-1.0,1668051276.870775
1104576843.0,-1.0,-1.0,1668051276.895864
1104601476.0,-1.0,-1.0,1668051276.920497
1104626810.0,-1.0,-1.0,1668051276.945831
1104651644.0,-1.0,-1.0,1668051276.970665
1104676799.0,-1.0,-1.0,1668051276.99582
1104701640.0,-1.0,-1.0,1668051277.0206609
1104726705.0,-1.0,-1.0,1668051277.045726
1104751623.0,-1.0,-1.0,1668051277.070644
1104776782.0,-1.0,-1.0,1668051277.095803
1104801542.0,-1.0,-1.0,1668051277.120563
1104826683.0,-1.0,-1.0,1668051277.145704
1104851662.0,-1.0,-1.0,1668051277.170683
1104876989.0,-1.0,-1.0,1668051277.1960099
1104901451.0,-1.0,-1.0,1668051277.220472
1104926800.0,-1.0,-1.0,1668051277.245821
1104951768.0,-1.0,-1.0,1668051277.270789
1104976941.0,-1.0,-1.0,1668051277.295962
1105001875.0,-1.0,-1.0,1668051277.320896
1105026681.0,-1.0,-1.0,1668051277.345702
1105051653.0,-1.0,-1.0,1668051277.370674
1105076810.0,-1.0,-1.0,1668051277.3958309
1105101410.0,-1.0,-1.0,1668051277.420431
1105126605.0,-1.0,-1.0,1668051277.445626
1105151694.0,-1.0,-1.0,1668051277.470715
1105176905.0,-1.0,-1.0,1668051277.495926
1105201544.0,-1.0,-1.0,1668051277.520565
1105226831.0,-1.0,-1.0,1668051277.545852
1105251745.0,-1.0,-1.0,1668051277.570766
1105276882.0,-1.0,-1.0,1668051277.595903
1105301606.0,-1.0,-1.0,1668051277.620627
1105326831.0,-1.0,-1.0,1668051277.645852
1105351687.0,-1.0,-1.0,1668051277.670708
1105377052.0,-1.0,-1.0,1668051277.696073
1105401682.0,-1.0,-1.0,1668051277.720703
1105426777.0,-1.0,-1.0,1668051277.7457979
1105451619.0,-1.0,-1.0,1668051277.77064
1105476842.0,-1.0,-1.0,1668051277.795863
1105501747.0,-1.0,-1.0,1668051277.8207679
1105526854.0,-1.0,-1.0,1668051277.845875
1105551680.0,-1.0,-1.0,1668051277.870701
1105576901.0,-1.0,-1.0,1668051277.895922
1105601603.0,-1.0,-1.0,1668051277.920624
1105626758.0,-1.0,-1.0,1668051277.945779
1105651572.0,-1.0,-1.0,1668051277.970593
1105676910.0,-1.0,-1.0,1668051277.995931
1105701513.0,-1.0,-1.0,1668051278.020534
1105726694.0,-1.0,-1.0,1668051278.045715
1105751649.0,-1.0,-1.0,1668051278.07067
1105776805.0,-1.0,-1.0,1668051278.095826
1105801384.0,-1.0,-1.0,1668051278.120405
1105826836.0,-1.0,-1.0,1668051278.145857
1105851729.0,-1.0,-1.0,1668051278.17075
1105876877.0,-1.0,-1.0,1668051278.195898
1105901541.0,-1.0,-1.0,1668051278.220562
1105926803.0,-1.0,-1.0,1668051278.245824
1105951583.0,-1.0,-1.0,1668051278.270604
1105976925.0,-1.0,-1.0,1668051278.295946
1106001730.0,-1.0,-1.0,1668051278.320751
1106026708.0,-1.0,-1.0,1668051278.3457289
1106051775.0,-1.0,-1.0,1668051278.370796
1106076919.0,-1.0,-1.0,1668051278.39594
1106101623.0,-1.0,-1.0,1668051278.420644
1106126663.0,-1.0,-1.0,1668051278.445684
1106151711.0,-1.0,-1.0,1668051278.470732
1106177150.0,-1.0,-1.0,1668051278.496171
1106201599.0,-1.0,-1.0,1668051278.5206199
1106226703.0,-1.0,-1.0,1668051278.545724
1106251648.0,-1.0,-1.0,1668051278.570669
1106277052.0,-1.0,-1.0,1668051278.596073
1106301512.0,-1.0,-1.0,1668051278.620533
1106326728.0,-1.0,-1.0,1668051278.645749
1106351627.0,-1.0,-1.0,1668051278.670648
1106376866.0,-1.0,-1.0,1668051278.695887
1106401388.0,-1.0,-1.0,1668051278.720409
1106426675.0,-1.0,-1.0,1668051278.745696
1106451659.0,-1.0,-1.0,1668051278.77068
1106476863.0,-1.0,-1.0,1668051278.795884
1106501845.0,-1.0,-1.0,1668051278.8208659
1106526799.0,-1.0,-1.0,1668051278.84582
1106551710.0,-1.0,-1.0,1668051278.8707309
1106577008.0,-1.0,-1.0,1668051278.896029
1106601635.0,-1.0,-1.0,1668051278.920656
1106626734.0,-1.0,-1.0,1668051278.945755
1106651598.0,-1.0,-1.0,1668051278.970619
1106677027.0,-1.0,-1.0,1668051278.996048
1106701418.0,-1.0,-1.0,1668051279.020439
1106726844.0,-1.0,-1.0,1668051279.045865
1106751671.0,-1.0,-1.0,1668051279.070692
1106776795.0,-1.0,-1.0,1668051279.095816
1106801490.0,-1.0,-1.0,1668051279.120511
1106826726.0,-1.0,-1.0,1668051279.145747
1106851689.0,-1.0,-1.0,1668051279.17071
1106876942.0,-1.0,-1.0,1668051279.195963
1106901387.0,-1.0,-1.0,1668051279.220408
1106926632.0,-1.0,-1.0,1668051279.245653
1106951701.0,-1.0,-1.0,1668051279.270722
1106977011.0,-1.0,-1.0,1668051279.296032
1107001662.0,-1.0,-1.0,1668051279.320683
1107026799.0,-1.0,-1.0,1668051279.34582
1107051640.0,-1.0,-1.0,1668051279.370661
1107076829.0,-1.0,-1.0,1668051279.39585
1107101572.0,-1.0,-1.0,1668051279.420593
1107126666.0,-1.0,-1.0,1668051279.445687
1107151640.0,-1.0,-1.0,1668051279.470661
1107177325.0,-1.0,-1.0,1668051279.496346
1107201573.0,-1.0,-1.0,1668051279.520594
1107226642.0,-1.0,-1.0,1668051279.5456629
1107251697.0,-1.0,-1.0,1668051279.570718
1107276937.0,-1.0,-1.0,1668051279.595958
1107301418.0,-1.0,-1.0,1668051279.620439
1107326758.0,-1.0,-1.0,1668051279.645779
1107351583.0,-1.0,-1.0,1668051279.670604
1107376902.0,-1.0,-1.0,1668051279.695923
1107401527.0,-1.0,-1.0,1668051279.720548
1107426683.0,-1.0,-1.0,1668051279.745704
1107451814.0,-1.0,-1.0,1668051279.770835
1107476808.0,-1.0,-1.0,1668051279.795829
1107501909.0,-1.0,-1.0,1668051279.82093
1107526643.0,-1.0,-1.0,1668051279.845664
1107551704.0,-1.0,-1.0,1668051279.870725
1107576979.0,-1.0,-1.0,1668051279.896
1107601531.0,-1.0,-1.0,1668051279.920552
1107626900.0,-1.0,-1.0,1668051279.945921
1107651626.0,-1.0,-1.0,1668051279.970647
1107676817.0,-1.0,-1.0,1668051279.995838
1107701594.0,-1.0,-1.0,1668051280.020615
1107726693.0,-1.0,-1.0,1668051280.045714
1107751587.0,-1.0,-1.0,1668051280.070608
1107776883.0,-1.0,-1.0,1668051280.0959039
1107801403.0,-1.0,-1.0,1668051280.120424
1107826684.0,-1.0,-1.0,1668051280.145705
1107851649.0,-1.0,-1.0,1668051280.17067
1107876888.0,-1.0,-1.0,1668051280.195909
1107901499.0,-1.0,-1.0,1668051280.22052
1107926681.0,-1.0,-1.0,1668051280.245702
1107951644.0,-1.0,-1.0,1668051280.270665
1107976868.0,-1.0,-1.0,1668051280.295889
1108001722.0,-1.0,-1.0,1668051280.320743
1108026792.0,-1.0,-1.0,1668051280.345813
1108051646.0,-1.0,-1.0,1668051280.370667
1108076975.0,-1.0,-1.0,1668051280.395996
1108101605.0,-1.0,-1.0,1668051280.420626
1108126771.0,-1.0,-1.0,1668051280.445792
1108151763.0,-1.0,-1.0,1668051280.470784
1108177242.0,-1.0,-1.0,1668051280.496263
1108201409.0,-1.0,-1.0,1668051280.52043
1108226685.0,-1.0,-1.0,1668051280.545706
1108251571.0,-1.0,-1.0,1668051280.570592
1108276885.0,-1.0,-1.0,1668051280.595906
1108301616.0,-1.0,-1.0,1668051280.620637
1108326738.0,-1.0,-1.0,1668051280.645759
1108351624.0,-1.0,-1.0,1668051280.670645
1108376743.0,-1.0,-1.0,1668051280.695764
1108401445.0,-1.0,-1.0,1668051280.720466
1108426706.0,-1.0,-1.0,1668051280.745727
1108451584.0,-1.0,-1.0,1668051280.770605
1108476867.0,-1.0,-1.0,1668051280.795888
1108501676.0,-1.0,-1.0,1668051280.820697
1108526825.0,-1.0,-1.0,1668051280.845846
