TimeUS,MAIN,SUB_TO,SUB_WP,CTRL_M,GH_STA,timestamp
751980989.0,0.0,0.0,0.0,0.0,0.0,1668050924.30001
752080452.0,0.0,0.0,0.0,0.0,0.0,1668050924.399473
752180701.0,0.0,0.0,0.0,0.0,0.0,1668050924.499722
752280318.0,0.0,0.0,0.0,0.0,0.0,1668050924.599339
752380878.0,0.0,0.0,0.0,0.0,0.0,1668050924.699899
752480437.0,0.0,0.0,0.0,0.0,0.0,1668050924.799458
752580810.0,0.0,0.0,0.0,0.0,0.0,1668050924.899831
752680623.0,0.0,0.0,0.0,0.0,0.0,1668050924.999644
752780469.0,0.0,0.0,0.0,0.0,0.0,1668050925.09949
752880524.0,0.0,0.0,0.0,0.0,0.0,1668050925.199545
752980766.0,0.0,0.0,0.0,0.0,0.0,1668050925.299787
753080416.0,0.0,0.0,0.0,0.0,0.0,1668050925.399437
753180674.0,0.0,0.0,0.0,0.0,0.0,1668050925.499695
753280613.0,0.0,0.0,0.0,0.0,0.0,1668050925.599634
753380801.0,0.0,0.0,0.0,0.0,0.0,1668050925.699822
753480533.0,0.0,0.0,0.0,0.0,0.0,1668050925.7995539
753580730.0,0.0,0.0,0.0,0.0,0.0,1668050925.899751
753680384.0,0.0,0.0,0.0,0.0,0.0,1668050925.999405
753780529.0,0.0,0.0,0.0,0.0,0.0,1668050926.09955
753880444.0,0.0,0.0,0.0,0.0,0.0,1668050926.199465
753980936.0,0.0,0.0,0.0,0.0,0.0,1668050926.299957
754080561.0,0.0,0.0,0.0,0.0,0.0,1668050926.399582
754180826.0,0.0,0.0,0.0,0.0,0.0,1668050926.499847
754280463.0,0.0,0.0,0.0,0.0,0.0,1668050926.599484
754380678.0,0.0,0.0,0.0,0.0,0.0,1668050926.699699
754480508.0,0.0,0.0,0.0,0.0,0.0,1668050926.799529
754580829.0,0.0,0.0,0.0,0.0,0.0,1668050926.89985
754680587.0,0.0,0.0,0.0,0.0,0.0,1668050926.999608
754780554.0,0.0,0.0,0.0,0.0,0.0,1668050927.099575
754880509.0,0.0,0.0,0.0,0.0,0.0,1668050927.19953
754980802.0,0.0,0.0,0.0,0.0,0.0,1668050927.299823
755080631.0,0.0,0.0,0.0,0.0,0.0,1668050927.399652
755180707.0,0.0,0.0,0.0,0.0,0.0,1668050927.499728
755280286.0,0.0,0.0,0.0,0.0,0.0,1668050927.599307
755380856.0,0.0,0.0,0.0,0.0,0.0,1668050927.699877
755480430.0,0.0,0.0,0.0,0.0,0.0,1668050927.7994509
755580881.0,0.0,0.0,0.0,0.0,0.0,1668050927.899902
755680509.0,0.0,0.0,0.0,0.0,0.0,1668050927.99953
755780560.0,0.0,0.0,0.0,0.0,0.0,1668050928.099581
755880358.0,0.0,0.0,0.0,0.0,0.0,1668050928.199379
755980877.0,0.0,0.0,0.0,0.0,0.0,1668050928.299898
756080527.0,0.0,0.0,0.0,0.0,0.0,1668050928.399548
756180807.0,0.0,0.0,0.0,0.0,0.0,1668050928.499828
756280646.0,0.0,0.0,0.0,0.0,0.0,1668050928.599667
756380604.0,0.0,0.0,0.0,0.0,0.0,1668050928.699625
756480432.0,0.0,0.0,0.0,0.0,0.0,1668050928.799453
756580773.0,0.0,0.0,0.0,0.0,0.0,1668050928.899794
756680513.0,0.0,0.0,0.0,0.0,0.0,1668050928.999534
756780414.0,0.0,0.0,0.0,0.0,0.0,1668050929.099435
756880642.0,0.0,0.0,0.0,0.0,0.0,1668050929.199663
756980900.0,0.0,0.0,0.0,0.0,0.0,1668050929.299921
757080396.0,0.0,0.0,0.0,0.0,0.0,1668050929.399417
757180799.0,0.0,0.0,0.0,0.0,0.0,1668050929.49982
757280352.0,0.0,0.0,0.0,0.0,0.0,1668050929.599373
757380689.0,0.0,0.0,0.0,0.0,0.0,1668050929.69971
757480372.0,0.0,0.0,0.0,0.0,0.0,1668050929.799393
757580750.0,0.0,0.0,0.0,0.0,0.0,1668050929.899771
757680584.0,0.0,0.0,0.0,0.0,0.0,1668050929.999605
757780688.0,0.0,0.0,0.0,0.0,0.0,1668050930.099709
757880604.0,0.0,0.0,0.0,0.0,0.0,1668050930.199625
757980741.0,0.0,0.0,0.0,0.0,0.0,1668050930.299762
758080441.0,0.0,0.0,0.0,0.0,0.0,1668050930.399462
758180707.0,0.0,0.0,0.0,0.0,0.0,1668050930.499728
758280687.0,0.0,0.0,0.0,0.0,0.0,1668050930.599708
758380856.0,0.0,0.0,0.0,0.0,0.0,1668050930.699877
758480539.0,0.0,0.0,0.0,0.0,0.0,1668050930.79956
758580794.0,0.0,0.0,0.0,0.0,0.0,1668050930.899815
758680444.0,0.0,0.0,0.0,0.0,0.0,1668050930.999465
758780446.0,0.0,0.0,0.0,0.0,0.0,1668050931.099467
758880385.0,0.0,0.0,0.0,0.0,0.0,1668050931.199406
758980900.0,0.0,0.0,0.0,0.0,0.0,1668050931.299921
759080565.0,0.0,0.0,0.0,0.0,0.0,1668050931.399586
759180913.0,0.0,0.0,0.0,0.0,0.0,1668050931.499934
759280435.0,0.0,0.0,0.0,0.0,0.0,1668050931.599456
759380741.0,0.0,0.0,0.0,0.0,0.0,1668050931.6997619
759480279.0,0.0,0.0,0.0,0.0,0.0,1668050931.7993
759580943.0,0.0,0.0,0.0,0.0,0.0,1668050931.899964
759680441.0,0.0,0.0,0.0,0.0,0.0,1668050931.999462
759780634.0,0.0,0.0,0.0,0.0,0.0,1668050932.099655
759880533.0,0.0,0.0,0.0,0.0,0.0,1668050932.199554
759980729.0,0.0,0.0,0.0,0.0,0.0,1668050932.29975
760080577.0,0.0,0.0,0.0,0.0,0.0,1668050932.399598
760180705.0,0.0,0.0,0.0,0.0,0.0,1668050932.499726
760280528.0,0.0,0.0,0.0,0.0,0.0,1668050932.599549
760380877.0,0.0,0.0,0.0,0.0,0.0,1668050932.699898
760480456.0,0.0,0.0,0.0,0.0,0.0,1668050932.799477
760580923.0,0.0,0.0,0.0,0.0,0.0,1668050932.899944
760680504.0,0.0,0.0,0.0,0.0,0.0,1668050932.999525
760780543.0,0.0,0.0,0.0,0.0,0.0,1668050933.099564
760880409.0,0.0,0.0,0.0,0.0,0.0,1668050933.19943
760980696.0,0.0,0.0,0.0,0.0,0.0,1668050933.299717
761080405.0,0.0,0.0,0.0,0.0,0.0,1668050933.399426
761180796.0,0.0,0.0,0.0,0.0,0.0,1668050933.499817
761280600.0,0.0,0.0,0.0,0.0,0.0,1668050933.599621
761380841.0,0.0,0.0,0.0,0.0,0.0,1668050933.699862
761480483.0,0.0,0.0,0.0,0.0,0.0,1668050933.799504
761580915.0,0.0,0.0,0.0,0.0,0.0,1668050933.899936
761680515.0,0.0,0.0,0.0,0.0,0.0,1668050933.999536
761780411.0,0.0,0.0,0.0,0.0,0.0,1668050934.099432
761880519.0,0.0,0.0,0.0,0.0,0.0,1668050934.19954
761980837.0,0.0,0.0,0.0,0.0,0.0,1668050934.299858
762080577.0,0.0,0.0,0.0,0.0,0.0,1668050934.399598
762180800.0,0.0,0.0,0.0,0.0,0.0,1668050934.499821
762280548.0,0.0,0.0,0.0,0.0,0.0,1668050934.599569
762380702.0,0.0,0.0,0.0,0.0,0.0,1668050934.699723
762480538.0,0.0,0.0,0.0,0.0,0.0,1668050934.7995589
762580891.0,0.0,0.0,0.0,0.0,0.0,1668050934.8999119
762680395.0,0.0,0.0,0.0,0.0,0.0,1668050934.9994159
762780540.0,0.0,0.0,0.0,0.0,0.0,1668050935.099561
762880398.0,0.0,0.0,0.0,0.0,0.0,1668050935.199419
762980760.0,0.0,0.0,0.0,0.0,0.0,1668050935.299781
763080356.0,0.0,0.0,0.0,0.0,0.0,1668050935.3993769
763180978.0,0.0,0.0,0.0,0.0,0.0,1668050935.499999
763280505.0,0.0,0.0,0.0,0.0,0.0,1668050935.599526
763380747.0,0.0,0.0,0.0,0.0,0.0,1668050935.699768
763480415.0,0.0,0.0,0.0,0.0,0.0,1668050935.799436
763580843.0,0.0,0.0,0.0,0.0,0.0,1668050935.899864
763680591.0,0.0,0.0,0.0,0.0,0.0,1668050935.999612
763780526.0,0.0,0.0,0.0,0.0,0.0,1668050936.099547
763880472.0,0.0,0.0,0.0,0.0,0.0,1668050936.199493
763980692.0,0.0,0.0,0.0,0.0,0.0,1668050936.299713
764080474.0,0.0,0.0,0.0,0.0,0.0,1668050936.399495
764180757.0,0.0,0.0,0.0,0.0,0.0,1668050936.499778
764280412.0,0.0,0.0,0.0,0.0,0.0,1668050936.599433
764380816.0,0.0,0.0,0.0,0.0,0.0,1668050936.699837
764480434.0,0.0,0.0,0.0,0.0,0.0,1668050936.799455
764580946.0,0.0,0.0,0.0,0.0,0.0,1668050936.899967
764680288.0,0.0,0.0,0.0,0.0,0.0,1668050936.999309
764780509.0,0.0,0.0,0.0,0.0,0.0,1668050937.09953
764880519.0,0.0,0.0,0.0,0.0,0.0,1668050937.19954
764980947.0,0.0,0.0,0.0,0.0,0.0,1668050937.299968
765080556.0,0.0,0.0,0.0,0.0,0.0,1668050937.399577
765180626.0,0.0,0.0,0.0,0.0,0.0,1668050937.499647
765280520.0,0.0,0.0,0.0,0.0,0.0,1668050937.599541
765380645.0,0.0,0.0,0.0,0.0,0.0,1668050937.699666
765480449.0,0.0,0.0,0.0,0.0,0.0,1668050937.79947
765580706.0,0.0,0.0,0.0,0.0,0.0,1668050937.8997269
765680463.0,0.0,0.0,0.0,0.0,0.0,1668050937.999484
765780398.0,0.0,0.0,0.0,0.0,0.0,1668050938.0994189
765880595.0,0.0,0.0,0.0,0.0,0.0,1668050938.199616
765980804.0,0.0,0.0,0.0,0.0,0.0,1668050938.299825
766080396.0,0.0,0.0,0.0,0.0,0.0,1668050938.399417
766180737.0,0.0,0.0,0.0,0.0,0.0,1668050938.499758
766280582.0,0.0,0.0,0.0,0.0,0.0,1668050938.599603
766380734.0,0.0,0.0,0.0,0.0,0.0,1668050938.699755
766480469.0,0.0,0.0,0.0,0.0,0.0,1668050938.79949
766580912.0,0.0,0.0,0.0,0.0,0.0,1668050938.899933
766680533.0,0.0,0.0,0.0,0.0,0.0,1668050938.999554
766780495.0,0.0,0.0,0.0,0.0,0.0,1668050939.099516
766880513.0,0.0,0.0,0.0,0.0,0.0,1668050939.199534
766980816.0,0.0,0.0,0.0,0.0,0.0,1668050939.2998369
767080587.0,0.0,0.0,0.0,0.0,0.0,1668050939.399608
767180689.0,0.0,0.0,0.0,0.0,0.0,1668050939.49971
767280514.0,0.0,0.0,0.0,0.0,0.0,1668050939.599535
767380824.0,0.0,0.0,0.0,0.0,0.0,1668050939.699845
767480501.0,0.0,0.0,0.0,0.0,0.0,1668050939.799522
767580806.0,0.0,0.0,0.0,0.0,0.0,1668050939.899827
767680498.0,0.0,0.0,0.0,0.0,0.0,1668050939.9995189
767780477.0,0.0,0.0,0.0,0.0,0.0,1668050940.099498
767880539.0,0.0,0.0,0.0,0.0,0.0,1668050940.19956
767980802.0,0.0,0.0,0.0,0.0,0.0,1668050940.299823
768080341.0,0.0,0.0,0.0,0.0,0.0,1668050940.399362
768180823.0,0.0,0.0,0.0,0.0,0.0,1668050940.499844
768280338.0,0.0,0.0,0.0,0.0,0.0,1668050940.599359
768380786.0,0.0,0.0,0.0,0.0,0.0,1668050940.699807
768480537.0,0.0,0.0,0.0,0.0,0.0,1668050940.799558
768581036.0,0.0,0.0,0.0,0.0,0.0,1668050940.900057
768680552.0,0.0,0.0,0.0,0.0,0.0,1668050940.999573
768780493.0,0.0,0.0,0.0,0.0,0.0,1668050941.099514
768880516.0,0.0,0.0,0.0,0.0,0.0,1668050941.199537
768980710.0,0.0,0.0,0.0,0.0,0.0,1668050941.299731
769080441.0,0.0,0.0,0.0,0.0,0.0,1668050941.399462
769180944.0,0.0,0.0,0.0,0.0,0.0,1668050941.499965
769280481.0,0.0,0.0,0.0,0.0,0.0,1668050941.599502
769380703.0,0.0,0.0,0.0,0.0,0.0,1668050941.699724
769480647.0,0.0,0.0,0.0,0.0,0.0,1668050941.799668
769580944.0,0.0,0.0,0.0,0.0,0.0,1668050941.899965
769680390.0,0.0,0.0,0.0,0.0,0.0,1668050941.9994109
769780504.0,0.0,0.0,0.0,0.0,0.0,1668050942.099525
769880378.0,0.0,0.0,0.0,0.0,0.0,1668050942.199399
769980885.0,0.0,0.0,0.0,0.0,0.0,1668050942.299906
770080532.0,0.0,0.0,0.0,0.0,0.0,1668050942.399553
770181117.0,0.0,0.0,0.0,0.0,0.0,1668050942.500138
770280350.0,0.0,0.0,0.0,0.0,0.0,1668050942.599371
770380908.0,0.0,0.0,0.0,0.0,0.0,1668050942.699929
770480398.0,0.0,0.0,0.0,0.0,0.0,1668050942.799419
770580802.0,0.0,0.0,0.0,0.0,0.0,1668050942.899823
770680575.0,0.0,0.0,0.0,0.0,0.0,1668050942.9995959
770780659.0,0.0,0.0,0.0,0.0,0.0,1668050943.09968
770880623.0,0.0,0.0,0.0,0.0,0.0,1668050943.199644
770980766.0,0.0,0.0,0.0,0.0,0.0,1668050943.299787
771080519.0,0.0,0.0,0.0,0.0,0.0,1668050943.39954
771181134.0,0.0,0.0,0.0,0.0,0.0,1668050943.500155
771280615.0,0.0,0.0,0.0,0.0,0.0,1668050943.599636
771380756.0,0.0,0.0,0.0,0.0,0.0,1668050943.699777
771480301.0,0.0,0.0,0.0,0.0,0.0,1668050943.799322
771580923.0,0.0,0.0,0.0,0.0,0.0,1668050943.899944
771680468.0,0.0,0.0,0.0,0.0,0.0,1668050943.999489
771780438.0,0.0,0.0,0.0,0.0,0.0,1668050944.099459
771880406.0,0.0,0.0,0.0,0.0,0.0,1668050944.199427
771980796.0,0.0,0.0,0.0,0.0,0.0,1668050944.299817
772080395.0,0.0,0.0,0.0,0.0,0.0,1668050944.399416
772181234.0,0.0,0.0,0.0,0.0,0.0,1668050944.5002549
772280493.0,0.0,0.0,0.0,0.0,0.0,1668050944.599514
772380718.0,0.0,0.0,0.0,0.0,0.0,1668050944.699739
772480517.0,0.0,0.0,0.0,0.0,0.0,1668050944.799538
772580891.0,0.0,0.0,0.0,0.0,0.0,1668050944.8999119
772680515.0,0.0,0.0,0.0,0.0,0.0,1668050944.999536
772780350.0,0.0,0.0,0.0,0.0,0.0,1668050945.099371
772880539.0,0.0,0.0,0.0,0.0,0.0,1668050945.19956
772981045.0,0.0,0.0,0.0,0.0,0.0,1668050945.300066
773080557.0,0.0,0.0,0.0,0.0,0.0,1668050945.399578
773180989.0,0.0,0.0,0.0,0.0,0.0,1668050945.50001
773280361.0,0.0,0.0,0.0,0.0,0.0,1668050945.599382
773380797.0,0.0,0.0,0.0,0.0,0.0,1668050945.699818
773480396.0,0.0,0.0,0.0,0.0,0.0,1668050945.799417
773580886.0,0.0,0.0,0.0,0.0,0.0,1668050945.8999069
773680515.0,0.0,0.0,0.0,0.0,0.0,1668050945.999536
773780571.0,0.0,0.0,0.0,0.0,0.0,1668050946.099592
773880427.0,0.0,0.0,0.0,0.0,0.0,1668050946.1994479
773980904.0,0.0,0.0,0.0,0.0,0.0,1668050946.299925
774080544.0,0.0,0.0,0.0,0.0,0.0,1668050946.399565
774180811.0,0.0,0.0,0.0,0.0,0.0,1668050946.499832
774280387.0,0.0,0.0,0.0,0.0,0.0,1668050946.599408
774380741.0,0.0,0.0,0.0,0.0,0.0,1668050946.6997619
774480373.0,0.0,0.0,0.0,0.0,0.0,1668050946.799394
774580807.0,0.0,0.0,0.0,0.0,0.0,1668050946.899828
774680530.0,0.0,0.0,0.0,0.0,0.0,1668050946.999551
774780459.0,0.0,0.0,0.0,0.0,0.0,1668050947.09948
774880461.0,0.0,0.0,0.0,0.0,0.0,1668050947.199482
774980888.0,0.0,0.0,0.0,0.0,0.0,1668050947.2999089
775080509.0,0.0,0.0,0.0,0.0,0.0,1668050947.39953
775181181.0,0.0,0.0,0.0,0.0,0.0,1668050947.500202
775280355.0,0.0,0.0,0.0,0.0,0.0,1668050947.599376
775380861.0,0.0,0.0,0.0,0.0,0.0,1668050947.699882
775480362.0,0.0,0.0,0.0,0.0,0.0,1668050947.799383
775580889.0,0.0,0.0,0.0,0.0,0.0,1668050947.89991
775680282.0,0.0,0.0,0.0,0.0,0.0,1668050947.999303
775780634.0,0.0,0.0,0.0,0.0,0.0,1668050948.099655
775880467.0,0.0,0.0,0.0,0.0,0.0,1668050948.199488
775980821.0,0.0,0.0,0.0,0.0,0.0,1668050948.299842
776080544.0,0.0,0.0,0.0,0.0,0.0,1668050948.399565
776181125.0,0.0,0.0,0.0,0.0,0.0,1668050948.500146
776280600.0,0.0,0.0,0.0,0.0,0.0,1668050948.599621
776380624.0,0.0,0.0,0.0,0.0,0.0,1668050948.699645
776480379.0,0.0,0.0,0.0,0.0,0.0,1668050948.7994
776580811.0,0.0,0.0,0.0,0.0,0.0,1668050948.899832
776680437.0,0.0,0.0,0.0,0.0,0.0,1668050948.999458
776780510.0,0.0,0.0,0.0,0.0,0.0,1668050949.099531
776880367.0,0.0,0.0,0.0,0.0,0.0,1668050949.199388
776980882.0,0.0,0.0,0.0,0.0,0.0,1668050949.299903
777080333.0,0.0,0.0,0.0,0.0,0.0,1668050949.399354
777181037.0,0.0,0.0,0.0,0.0,0.0,1668050949.500058
777280310.0,0.0,0.0,0.0,0.0,0.0,1668050949.599331
777380798.0,0.0,0.0,0.0,0.0,0.0,1668050949.699819
777480358.0,0.0,0.0,0.0,0.0,0.0,1668050949.7993789
777580907.0,0.0,0.0,0.0,0.0,0.0,1668050949.899928
777680480.0,0.0,0.0,0.0,0.0,0.0,1668050949.999501
777780290.0,0.0,0.0,0.0,0.0,0.0,1668050950.0993109
777880646.0,0.0,0.0,0.0,0.0,0.0,1668050950.199667
777980780.0,0.0,0.0,0.0,0.0,0.0,1668050950.2998009
778080526.0,0.0,0.0,0.0,0.0,0.0,1668050950.399547
778181128.0,0.0,0.0,0.0,0.0,0.0,1668050950.500149
778280404.0,0.0,0.0,0.0,0.0,0.0,1668050950.599425
778380736.0,0.0,0.0,0.0,0.0,0.0,1668050950.699757
778480517.0,0.0,0.0,0.0,0.0,0.0,1668050950.799538
778580907.0,0.0,0.0,0.0,0.0,0.0,1668050950.899928
778680388.0,0.0,0.0,0.0,0.0,0.0,1668050950.999409
778780527.0,0.0,0.0,0.0,0.0,0.0,1668050951.099548
778880354.0,0.0,0.0,0.0,0.0,0.0,1668050951.199375
778980868.0,0.0,0.0,0.0,0.0,0.0,1668050951.299889
779080453.0,0.0,0.0,0.0,0.0,0.0,1668050951.399474
779180858.0,0.0,0.0,0.0,0.0,0.0,1668050951.499879
779280428.0,0.0,0.0,0.0,0.0,0.0,1668050951.599449
779380758.0,0.0,0.0,0.0,0.0,0.0,1668050951.699779
779480473.0,0.0,0.0,0.0,0.0,0.0,1668050951.799494
779580896.0,0.0,0.0,0.0,0.0,0.0,1668050951.899917
779680496.0,0.0,0.0,0.0,0.0,0.0,1668050951.999517
779780464.0,0.0,0.0,0.0,0.0,0.0,1668050952.099485
779880469.0,0.0,0.0,0.0,0.0,0.0,1668050952.19949
779980820.0,0.0,0.0,0.0,0.0,0.0,1668050952.299841
780080407.0,0.0,0.0,0.0,0.0,0.0,1668050952.399428
780180741.0,0.0,0.0,0.0,0.0,0.0,1668050952.499762
780280445.0,0.0,0.0,0.0,0.0,0.0,1668050952.599466
780380771.0,0.0,0.0,0.0,0.0,0.0,1668050952.699792
780480523.0,0.0,0.0,0.0,0.0,0.0,1668050952.799544
780580854.0,0.0,0.0,0.0,0.0,0.0,1668050952.899875
780680380.0,0.0,0.0,0.0,0.0,0.0,1668050952.999401
780780601.0,0.0,0.0,0.0,0.0,0.0,1668050953.099622
780880396.0,0.0,0.0,0.0,0.0,0.0,1668050953.1994169
780980789.0,0.0,0.0,0.0,0.0,0.0,1668050953.29981
781080471.0,0.0,0.0,0.0,0.0,0.0,1668050953.399492
781180838.0,0.0,0.0,0.0,0.0,0.0,1668050953.499859
781280642.0,0.0,0.0,0.0,0.0,0.0,1668050953.599663
781380916.0,0.0,0.0,0.0,0.0,0.0,1668050953.699937
781480400.0,0.0,0.0,0.0,0.0,0.0,1668050953.799421
781580825.0,0.0,0.0,0.0,0.0,0.0,1668050953.899846
781680402.0,0.0,0.0,0.0,0.0,0.0,1668050953.999423
781780560.0,0.0,0.0,0.0,0.0,0.0,1668050954.099581
781880521.0,0.0,0.0,0.0,0.0,0.0,1668050954.199542
781980810.0,0.0,0.0,0.0,0.0,0.0,1668050954.299831
782080691.0,0.0,0.0,0.0,0.0,0.0,1668050954.399712
782180707.0,0.0,0.0,0.0,0.0,0.0,1668050954.499728
782280350.0,0.0,0.0,0.0,0.0,0.0,1668050954.599371
782380753.0,0.0,0.0,0.0,0.0,0.0,1668050954.699774
782480303.0,0.0,0.0,0.0,0.0,0.0,1668050954.799324
782580817.0,0.0,0.0,0.0,0.0,0.0,1668050954.899838
782680375.0,0.0,0.0,0.0,0.0,0.0,1668050954.999396
782780565.0,0.0,0.0,0.0,0.0,0.0,1668050955.099586
782880407.0,0.0,0.0,0.0,0.0,0.0,1668050955.199428
782980884.0,0.0,0.0,0.0,0.0,0.0,1668050955.299905
783080483.0,0.0,0.0,0.0,0.0,0.0,1668050955.399504
783180783.0,0.0,0.0,0.0,0.0,0.0,1668050955.499804
783280538.0,0.0,0.0,0.0,0.0,0.0,1668050955.599559
783380737.0,0.0,0.0,0.0,0.0,0.0,1668050955.699758
783480550.0,0.0,0.0,0.0,0.0,0.0,1668050955.799571
783580794.0,0.0,0.0,0.0,0.0,0.0,1668050955.899815
783680399.0,0.0,0.0,0.0,0.0,0.0,1668050955.99942
783780378.0,0.0,0.0,0.0,0.0,0.0,1668050956.099399
783880510.0,0.0,0.0,0.0,0.0,0.0,1668050956.199531
783980781.0,0.0,0.0,0.0,0.0,0.0,1668050956.299802
784080520.0,0.0,0.0,0.0,0.0,0.0,1668050956.399541
784180914.0,0.0,0.0,0.0,0.0,0.0,1668050956.499935
784280463.0,0.0,0.0,0.0,0.0,0.0,1668050956.599484
784380779.0,0.0,0.0,0.0,0.0,0.0,1668050956.6998
784480507.0,0.0,0.0,0.0,0.0,0.0,1668050956.799528
784580915.0,0.0,0.0,0.0,0.0,0.0,1668050956.899936
784680278.0,0.0,0.0,0.0,0.0,0.0,1668050956.999299
784780594.0,0.0,0.0,0.0,0.0,0.0,1668050957.099615
784880599.0,0.0,0.0,0.0,0.0,0.0,1668050957.19962
784980813.0,0.0,0.0,0.0,0.0,0.0,1668050957.299834
785080649.0,0.0,0.0,0.0,0.0,0.0,1668050957.39967
785180807.0,0.0,0.0,0.0,0.0,0.0,1668050957.499828
785280381.0,0.0,0.0,0.0,0.0,0.0,1668050957.599402
785380750.0,0.0,0.0,0.0,0.0,0.0,1668050957.699771
785480487.0,0.0,0.0,0.0,0.0,0.0,1668050957.799508
785580841.0,0.0,0.0,0.0,0.0,0.0,1668050957.899862
785680525.0,0.0,0.0,0.0,0.0,0.0,1668050957.999546
785780623.0,0.0,0.0,0.0,0.0,0.0,1668050958.099644
785880349.0,0.0,0.0,0.0,0.0,0.0,1668050958.19937
785980765.0,0.0,0.0,0.0,0.0,0.0,1668050958.299786
786080416.0,0.0,0.0,0.0,0.0,0.0,1668050958.399437
786180750.0,0.0,0.0,0.0,0.0,0.0,1668050958.4997709
786280657.0,0.0,0.0,0.0,0.0,0.0,1668050958.599678
786380700.0,0.0,0.0,0.0,0.0,0.0,1668050958.699721
786480329.0,0.0,0.0,0.0,0.0,0.0,1668050958.79935
786580924.0,0.0,0.0,0.0,0.0,0.0,1668050958.899945
786680359.0,0.0,0.0,0.0,0.0,0.0,1668050958.9993799
786780496.0,0.0,0.0,0.0,0.0,0.0,1668050959.0995169
786880596.0,0.0,0.0,0.0,0.0,0.0,1668050959.199617
786980773.0,0.0,0.0,0.0,0.0,0.0,1668050959.299794
787080625.0,0.0,0.0,0.0,0.0,0.0,1668050959.399646
787180771.0,0.0,0.0,0.0,0.0,0.0,1668050959.499792
787280573.0,0.0,0.0,0.0,0.0,0.0,1668050959.5995939
787380658.0,0.0,0.0,0.0,0.0,0.0,1668050959.699679
787480487.0,0.0,0.0,0.0,0.0,0.0,1668050959.799508
787580703.0,0.0,0.0,0.0,0.0,0.0,1668050959.899724
787680424.0,0.0,0.0,0.0,0.0,0.0,1668050959.999445
787780550.0,0.0,0.0,0.0,0.0,0.0,1668050960.099571
787880407.0,0.0,0.0,0.0,0.0,0.0,1668050960.199428
787980835.0,0.0,0.0,0.0,0.0,0.0,1668050960.299856
788080396.0,0.0,0.0,0.0,0.0,0.0,1668050960.399417
788180821.0,0.0,0.0,0.0,0.0,0.0,1668050960.499842
788280260.0,0.0,0.0,0.0,0.0,0.0,1668050960.599281
788380914.0,0.0,0.0,0.0,0.0,0.0,1668050960.699935
788480423.0,0.0,0.0,0.0,0.0,0.0,1668050960.799444
788580841.0,0.0,0.0,0.0,0.0,0.0,1668050960.899862
788680411.0,0.0,0.0,0.0,0.0,0.0,1668050960.999432
788780427.0,0.0,0.0,0.0,0.0,0.0,1668050961.099448
788880450.0,0.0,0.0,0.0,0.0,0.0,1668050961.199471
788980781.0,0.0,0.0,0.0,0.0,0.0,1668050961.299802
789080393.0,0.0,0.0,0.0,0.0,0.0,1668050961.399414
789180803.0,0.0,0.0,0.0,0.0,0.0,1668050961.499824
789280462.0,0.0,0.0,0.0,0.0,0.0,1668050961.599483
789380845.0,0.0,0.0,0.0,0.0,0.0,1668050961.699866
789480401.0,0.0,0.0,0.0,0.0,0.0,1668050961.799422
789580864.0,0.0,0.0,0.0,0.0,0.0,1668050961.899885
789680344.0,0.0,0.0,0.0,0.0,0.0,1668050961.999365
789780624.0,0.0,0.0,0.0,0.0,0.0,1668050962.099645
789880433.0,0.0,0.0,0.0,0.0,0.0,1668050962.199454
789980808.0,0.0,0.0,0.0,0.0,0.0,1668050962.299829
790080434.0,0.0,0.0,0.0,0.0,0.0,1668050962.399455
790180889.0,0.0,0.0,0.0,0.0,0.0,1668050962.4999099
790280441.0,0.0,0.0,0.0,0.0,0.0,1668050962.599462
790380629.0,0.0,0.0,0.0,0.0,0.0,1668050962.69965
790480410.0,0.0,0.0,0.0,0.0,0.0,1668050962.799431
790580800.0,0.0,0.0,0.0,0.0,0.0,1668050962.899821
790680562.0,0.0,0.0,0.0,0.0,0.0,1668050962.999583
790780380.0,0.0,0.0,0.0,0.0,0.0,1668050963.099401
790880517.0,0.0,0.0,0.0,0.0,0.0,1668050963.199538
790980788.0,0.0,0.0,0.0,0.0,0.0,1668050963.299809
791080611.0,0.0,0.0,0.0,0.0,0.0,1668050963.399632
791180843.0,0.0,0.0,0.0,0.0,0.0,1668050963.499864
791280518.0,0.0,0.0,0.0,0.0,0.0,1668050963.599539
791380709.0,0.0,0.0,0.0,0.0,0.0,1668050963.69973
791480296.0,0.0,0.0,0.0,0.0,0.0,1668050963.799317
791580882.0,0.0,0.0,0.0,0.0,0.0,1668050963.899903
791680393.0,0.0,0.0,0.0,0.0,0.0,1668050963.999414
791780415.0,0.0,0.0,0.0,0.0,0.0,1668050964.099436
791880581.0,0.0,0.0,0.0,0.0,0.0,1668050964.199602
791980809.0,0.0,0.0,0.0,0.0,0.0,1668050964.29983
792080521.0,0.0,0.0,0.0,0.0,0.0,1668050964.399542
792180799.0,0.0,0.0,0.0,0.0,0.0,1668050964.49982
792280532.0,0.0,0.0,0.0,0.0,0.0,1668050964.5995529
792380755.0,0.0,0.0,0.0,0.0,0.0,1668050964.699776
792480396.0,0.0,0.0,0.0,0.0,0.0,1668050964.799417
792580732.0,0.0,0.0,0.0,0.0,0.0,1668050964.899753
792680391.0,0.0,0.0,0.0,0.0,0.0,1668050964.999412
792780626.0,0.0,0.0,0.0,0.0,0.0,1668050965.099647
