TimeUS,Mem,TS,NPkt,Nerr,Nerr2,NDel,timestamp
1169291194.0,336.0,1173091.0,560457.0,0.0,0.0,0.0,1668051341.610215
1170341200.0,336.0,1174141.0,560964.0,0.0,0.0,0.0,1668051342.660221
1171391636.0,336.0,1175191.0,561471.0,0.0,0.0,0.0,1668051343.710657
1172441191.0,336.0,1176241.0,561977.0,0.0,0.0,0.0,1668051344.760212
1173491192.0,336.0,1177291.0,562485.0,0.0,0.0,0.0,1668051345.810213
1174541074.0,336.0,1178341.0,562985.0,0.0,0.0,0.0,1668051346.860095
1175591077.0,336.0,1179391.0,563495.0,0.0,0.0,0.0,1668051347.910098
1176641078.0,336.0,1180441.0,564003.0,0.0,0.0,0.0,1668051348.960099
1177691075.0,336.0,1181491.0,564509.0,0.0,0.0,0.0,1668051350.010096
1178741070.0,336.0,1182541.0,565016.0,0.0,0.0,0.0,1668051351.060091
1179791072.0,336.0,1183591.0,565523.0,0.0,0.0,0.0,1668051352.1100929
1180841099.0,336.0,1184641.0,566029.0,0.0,0.0,0.0,1668051353.16012
1181891073.0,336.0,1185691.0,566536.0,0.0,0.0,0.0,1668051354.210094
1182941073.0,336.0,1186741.0,567043.0,0.0,0.0,0.0,1668051355.260094
1183991073.0,336.0,1187791.0,567549.0,0.0,0.0,0.0,1668051356.3100939
1185041058.0,336.0,1188841.0,568056.0,0.0,0.0,0.0,1668051357.360079
1186091062.0,336.0,1189891.0,568563.0,0.0,0.0,0.0,1668051358.410083
1187141088.0,336.0,1190941.0,569069.0,0.0,0.0,0.0,1668051359.460109
1188191061.0,336.0,1191991.0,569576.0,0.0,0.0,0.0,1668051360.510082
1189241082.0,336.0,1193041.0,570083.0,0.0,0.0,0.0,1668051361.560103
