TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S,timestamp
1000171801.0,26.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000171790.0,1668051172.490822
1000271433.0,29.0,428.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000271369.0,1668051172.590454
1000371872.0,30.0,428.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000371861.0,1668051172.690893
1000471503.0,26.0,429.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000471492.0,1668051172.790524
1000571800.0,33.0,426.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000571739.0,1668051172.890821
1000671565.0,22.0,430.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000671458.0,1668051172.990586
1000771664.0,28.0,428.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000771654.0,1668051173.090685
1000871576.0,28.0,427.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000871565.0,1668051173.190597
1000971779.0,29.0,427.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1000971769.0,1668051173.2908
1001071496.0,26.0,427.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001071440.0,1668051173.390517
1001171712.0,28.0,428.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001171660.0,1668051173.490733
1001271565.0,26.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001271531.0,1668051173.590586
1001371866.0,27.0,429.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001371855.0,1668051173.690887
1001471567.0,25.0,429.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001471557.0,1668051173.790588
1001571756.0,26.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001571745.0,1668051173.8907769
1001671420.0,24.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001671409.0,1668051173.990441
1001771467.0,23.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001771418.0,1668051174.090488
1001871293.0,26.0,429.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001871283.0,1668051174.190314
1001971682.0,20.0,430.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1001971672.0,1668051174.290703
1002071529.0,24.0,428.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002071478.0,1668051174.39055
1002171881.0,22.0,429.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002171868.0,1668051174.490902
1002271418.0,19.0,428.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002271407.0,1668051174.590439
1002371673.0,23.0,429.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002371663.0,1668051174.690694
1002471449.0,19.0,430.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002471415.0,1668051174.79047
1002571677.0,19.0,430.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002571667.0,1668051174.890698
1002671454.0,24.0,429.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002671444.0,1668051174.990475
1002771410.0,18.0,430.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002771399.0,1668051175.090431
1002871716.0,26.0,426.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002871706.0,1668051175.190737
1002971678.0,18.0,430.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1002971626.0,1668051175.290699
1003071623.0,23.0,427.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003071539.0,1668051175.390644
1003171752.0,20.0,429.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003171741.0,1668051175.490773
1003271381.0,22.0,429.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003271370.0,1668051175.590402
1003371797.0,23.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003371787.0,1668051175.690818
1003471400.0,23.0,429.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003471390.0,1668051175.790421
1003571839.0,21.0,430.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003571829.0,1668051175.89086
1003671398.0,27.0,429.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003671387.0,1668051175.990419
1003771645.0,29.0,429.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003771546.0,1668051176.090666
1003871405.0,21.0,432.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003871394.0,1668051176.1904259
1003971949.0,34.0,427.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1003971879.0,1668051176.29097
1004071621.0,33.0,428.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004071610.0,1668051176.390642
1004171710.0,32.0,431.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004171700.0,1668051176.490731
1004271513.0,46.0,426.0,58.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004271478.0,1668051176.590534
1004371845.0,32.0,432.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004371783.0,1668051176.690866
1004471475.0,52.0,425.0,55.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004471465.0,1668051176.7904959
1004571743.0,43.0,430.0,62.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004571733.0,1668051176.890764
1004671503.0,50.0,428.0,52.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004671493.0,1668051176.990524
1004771367.0,50.0,429.0,62.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004771319.0,1668051177.090388
1004871494.0,48.0,428.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004871483.0,1668051177.190515
1004971967.0,48.0,429.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1004971956.0,1668051177.290988
1005071470.0,46.0,429.0,61.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005071460.0,1668051177.390491
1005171772.0,49.0,428.0,62.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005171762.0,1668051177.490793
1005271375.0,47.0,428.0,65.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005271365.0,1668051177.590396
1005371763.0,48.0,428.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005371753.0,1668051177.690784
1005471371.0,47.0,427.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005471361.0,1668051177.790392
1005571843.0,49.0,427.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005571833.0,1668051177.890864
1005671615.0,46.0,427.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005671545.0,1668051177.9906359
1005771466.0,50.0,426.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005771456.0,1668051178.090487
1005871519.0,48.0,426.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005871442.0,1668051178.19054
1005971727.0,47.0,427.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1005971713.0,1668051178.290748
1006071458.0,50.0,424.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006071448.0,1668051178.390479
1006171796.0,50.0,426.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006171786.0,1668051178.490817
1006271505.0,50.0,425.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006271444.0,1668051178.590526
1006371823.0,48.0,426.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006371813.0,1668051178.690844
1006471408.0,50.0,425.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006471398.0,1668051178.7904289
1006571772.0,47.0,427.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006571762.0,1668051178.890793
1006671492.0,50.0,426.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006671481.0,1668051178.990513
1006771616.0,48.0,426.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006771605.0,1668051179.090637
1006871404.0,50.0,424.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006871393.0,1668051179.190425
1006971827.0,48.0,425.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1006971817.0,1668051179.290848
1007071541.0,51.0,423.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007071530.0,1668051179.390562
1007171785.0,49.0,423.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007171774.0,1668051179.490806
1007271414.0,49.0,423.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007271404.0,1668051179.590435
1007371757.0,50.0,424.0,76.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007371743.0,1668051179.690778
1007471302.0,51.0,423.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007471292.0,1668051179.790323
1007571830.0,51.0,423.0,75.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007571819.0,1668051179.890851
1007671519.0,47.0,424.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007671418.0,1668051179.99054
1007771552.0,50.0,423.0,76.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007771541.0,1668051180.090573
1007871414.0,49.0,423.0,76.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007871404.0,1668051180.190435
1007971767.0,46.0,425.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1007971757.0,1668051180.290788
1008071629.0,46.0,422.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008071539.0,1668051180.39065
1008171764.0,45.0,422.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008171698.0,1668051180.490785
1008271488.0,39.0,424.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008271415.0,1668051180.590509
1008371789.0,42.0,422.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008371775.0,1668051180.69081
1008471461.0,51.0,418.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008471451.0,1668051180.790482
1008571829.0,25.0,426.0,79.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008571819.0,1668051180.89085
1008671442.0,25.0,421.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008671385.0,1668051180.990463
1008771488.0,32.0,418.0,76.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008771478.0,1668051181.090509
1008871396.0,16.0,421.0,82.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008871386.0,1668051181.190417
1008972007.0,24.0,416.0,81.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1008971993.0,1668051181.291028
1009071435.0,17.0,418.0,89.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009071424.0,1668051181.390456
1009171736.0,8.0,419.0,94.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009171725.0,1668051181.490757
1009271546.0,4.0,417.0,94.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009271535.0,1668051181.5905669
1009371809.0,0.0,420.0,100.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009371798.0,1668051181.69083
1009471534.0,1.0,417.0,102.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009471499.0,1668051181.790555
1009571807.0,-5.0,420.0,108.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009571794.0,1668051181.890828
1009671481.0,0.0,420.0,107.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009671470.0,1668051181.9905019
1009771369.0,-1.0,420.0,110.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009771358.0,1668051182.09039
1009871620.0,-4.0,422.0,105.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009871609.0,1668051182.190641
1009971837.0,-5.0,425.0,97.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1009971823.0,1668051182.290858
1010071473.0,-3.0,429.0,81.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010071462.0,1668051182.3904939
1010171645.0,-4.0,433.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010171635.0,1668051182.490666
1010271498.0,15.0,435.0,51.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010271487.0,1668051182.590519
1010371712.0,0.0,443.0,52.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010371702.0,1668051182.690733
1010471408.0,11.0,438.0,29.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010471397.0,1668051182.7904289
1010571759.0,0.0,445.0,19.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010571748.0,1668051182.89078
1010671431.0,17.0,437.0,6.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010671421.0,1668051182.990452
1010771659.0,7.0,442.0,14.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010771648.0,1668051183.09068
1010871393.0,23.0,438.0,10.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010871382.0,1668051183.190414
1010971876.0,4.0,440.0,31.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1010971866.0,1668051183.290897
1011071584.0,33.0,426.0,29.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011071574.0,1668051183.390605
1011171848.0,25.0,435.0,48.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011171838.0,1668051183.490869
1011271553.0,16.0,433.0,54.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011271543.0,1668051183.590574
1011371648.0,26.0,427.0,61.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011371637.0,1668051183.690669
1011471577.0,4.0,434.0,65.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011471494.0,1668051183.790598
1011571739.0,29.0,426.0,65.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011571729.0,1668051183.89076
1011671454.0,5.0,435.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011671444.0,1668051183.990475
1011771548.0,26.0,425.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011771537.0,1668051184.090569
1011871465.0,12.0,432.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011871401.0,1668051184.190486
1011971915.0,29.0,425.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1011971822.0,1668051184.290936
1012071512.0,15.0,430.0,76.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012071501.0,1668051184.390533
1012171783.0,29.0,422.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012171773.0,1668051184.490804
1012271447.0,22.0,429.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012271376.0,1668051184.590468
1012371774.0,25.0,428.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012371764.0,1668051184.690795
1012471465.0,23.0,427.0,75.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012471455.0,1668051184.790486
1012571725.0,21.0,428.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012571715.0,1668051184.8907459
1012671312.0,15.0,431.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012671297.0,1668051184.990333
1012771514.0,23.0,428.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012771504.0,1668051185.090535
1012871397.0,18.0,430.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012871383.0,1668051185.190418
1012971897.0,16.0,429.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1012971886.0,1668051185.2909179
1013071514.0,19.0,428.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013071504.0,1668051185.3905349
1013171886.0,7.0,433.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013171818.0,1668051185.490907
1013271424.0,14.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013271414.0,1668051185.590445
1013371797.0,5.0,430.0,75.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013371787.0,1668051185.690818
1013471424.0,4.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013471413.0,1668051185.790445
1013571797.0,8.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013571787.0,1668051185.8908179
1013671505.0,0.0,431.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013671422.0,1668051185.990526
1013771363.0,7.0,428.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013771353.0,1668051186.090384
1013871551.0,0.0,431.0,75.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013871541.0,1668051186.190572
1013971977.0,2.0,430.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1013971967.0,1668051186.290998
1014071609.0,3.0,430.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014071598.0,1668051186.39063
1014171744.0,0.0,433.0,74.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014171734.0,1668051186.490765
1014271420.0,8.0,429.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014271410.0,1668051186.590441
1014371786.0,0.0,432.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014371773.0,1668051186.690807
1014471358.0,8.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014471348.0,1668051186.790379
1014571706.0,2.0,432.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014571695.0,1668051186.890727
1014671445.0,7.0,430.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014671434.0,1668051186.9904659
1014771456.0,5.0,431.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014771445.0,1668051187.090477
1014871427.0,7.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014871417.0,1668051187.190448
1014971751.0,3.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1014971740.0,1668051187.290772
1015071640.0,5.0,430.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015071630.0,1668051187.390661
1015171811.0,5.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015171801.0,1668051187.490832
1015271458.0,3.0,430.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015271448.0,1668051187.590479
1015371655.0,6.0,429.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015371645.0,1668051187.690676
1015471631.0,4.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015471621.0,1668051187.790652
1015571712.0,4.0,430.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015571702.0,1668051187.890733
1015671597.0,3.0,430.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015671548.0,1668051187.990618
1015771454.0,5.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015771406.0,1668051188.090475
1015871393.0,5.0,430.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015871382.0,1668051188.190414
1015971745.0,5.0,430.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1015971734.0,1668051188.290766
1016071518.0,4.0,429.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016071507.0,1668051188.390539
1016171964.0,5.0,429.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016171954.0,1668051188.490985
1016271508.0,7.0,429.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016271497.0,1668051188.590529
1016371725.0,1.0,431.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016371715.0,1668051188.690746
1016471417.0,8.0,428.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016471406.0,1668051188.790438
1016571914.0,1.0,432.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016571900.0,1668051188.890935
1016671531.0,9.0,428.0,65.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016671435.0,1668051188.990552
1016771542.0,2.0,431.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016771494.0,1668051189.090563
1016871504.0,7.0,428.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016871451.0,1668051189.190525
1016971474.0,7.0,430.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1016971464.0,1668051189.290495
1017071657.0,5.0,429.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017071646.0,1668051189.390678
1017171833.0,10.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017171823.0,1668051189.490854
1017271482.0,7.0,430.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017271472.0,1668051189.590503
1017371723.0,23.0,426.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017371666.0,1668051189.690744
1017471575.0,6.0,434.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017471565.0,1668051189.790596
1017572005.0,14.0,429.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017571994.0,1668051189.891026
1017671470.0,20.0,428.0,59.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017671460.0,1668051189.990491
1017771455.0,22.0,428.0,60.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017771445.0,1668051190.090476
1017871371.0,44.0,423.0,55.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017871359.0,1668051190.190392
1017971864.0,20.0,435.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1017971854.0,1668051190.290885
1018071387.0,45.0,425.0,50.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018071377.0,1668051190.390408
1018171755.0,33.0,431.0,61.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018171744.0,1668051190.490776
1018271710.0,37.0,428.0,53.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018271699.0,1668051190.590731
1018371987.0,54.0,424.0,52.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018371912.0,1668051190.691008
1018471483.0,54.0,426.0,56.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018471432.0,1668051190.790504
1018571839.0,62.0,425.0,60.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018571829.0,1668051190.89086
1018671498.0,60.0,424.0,62.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018671452.0,1668051190.990519
1018771404.0,67.0,421.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018771393.0,1668051191.090425
1018871447.0,60.0,424.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018871437.0,1668051191.190468
1018971679.0,59.0,421.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1018971669.0,1668051191.2907
1019071584.0,59.0,423.0,67.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019071518.0,1668051191.390605
1019171754.0,53.0,427.0,72.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019171744.0,1668051191.4907749
1019271666.0,53.0,423.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019271656.0,1668051191.590687
1019371796.0,46.0,429.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019371769.0,1668051191.6908169
1019471418.0,46.0,429.0,56.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019471407.0,1668051191.790439
1019571796.0,40.0,429.0,57.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019571783.0,1668051191.890817
1019671509.0,41.0,432.0,46.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019671496.0,1668051191.99053
1019771463.0,31.0,436.0,51.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019771415.0,1668051192.090484
1019871384.0,35.0,432.0,45.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019871373.0,1668051192.190405
1019971487.0,32.0,432.0,52.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1019971476.0,1668051192.290508
1020071434.0,33.0,432.0,49.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020071424.0,1668051192.390455
1020171906.0,28.0,435.0,53.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020171896.0,1668051192.490927
1020271621.0,30.0,432.0,57.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020271611.0,1668051192.590642
1020371884.0,24.0,430.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020371873.0,1668051192.690905
1020471532.0,25.0,430.0,62.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020471521.0,1668051192.790553
1020571811.0,27.0,429.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020571800.0,1668051192.890832
1020671602.0,23.0,429.0,63.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020671592.0,1668051192.990623
1020771459.0,23.0,430.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020771448.0,1668051193.09048
1020871506.0,23.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020871442.0,1668051193.190527
1020971640.0,21.0,428.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1020971629.0,1668051193.290661
1021071618.0,24.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021071542.0,1668051193.390639
1021171729.0,26.0,425.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021171664.0,1668051193.49075
1021271422.0,19.0,428.0,73.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021271412.0,1668051193.590443
1021371757.0,25.0,426.0,71.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021371746.0,1668051193.690778
1021471379.0,22.0,428.0,70.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021471369.0,1668051193.7904
1021571797.0,25.0,429.0,69.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021571787.0,1668051193.8908179
1021671537.0,21.0,433.0,64.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021671526.0,1668051193.990558
1021771668.0,25.0,429.0,68.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021771658.0,1668051194.090689
1021871464.0,27.0,430.0,66.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021871454.0,1668051194.190485
1021971782.0,28.0,433.0,65.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1021971771.0,1668051194.290803
1022071590.0,38.0,427.0,61.0,67.0,94.0,-104.0,0.0,0.0,0.0,1.0,1022071580.0,1668051194.390611
