TimeUS,Instance,Dist,Stat,Orient,timestamp
1062421384.0,1.0,6.1000000000000005,4.0,25.0,1668051234.740405
1062471579.0,0.0,3.44,1.0,0.0,1668051234.7906
1062471586.0,1.0,6.1000000000000005,4.0,25.0,1668051234.790607
1062521596.0,0.0,3.44,1.0,0.0,1668051234.840617
1062521626.0,1.0,6.12,4.0,25.0,1668051234.840647
1062571808.0,0.0,3.44,1.0,0.0,1668051234.890829
1062571815.0,1.0,6.12,4.0,25.0,1668051234.890836
1062621418.0,0.0,3.44,1.0,0.0,1668051234.940439
1062621427.0,1.0,6.12,4.0,25.0,1668051234.940448
1062671709.0,0.0,3.44,1.0,0.0,1668051234.99073
1062671715.0,1.0,6.12,4.0,25.0,1668051234.990736
1062721625.0,0.0,3.44,1.0,0.0,1668051235.040646
1062721635.0,1.0,6.1000000000000005,4.0,25.0,1668051235.040656
1062771704.0,0.0,3.44,1.0,0.0,1668051235.090725
1062771710.0,1.0,6.1000000000000005,4.0,25.0,1668051235.090731
1062821400.0,0.0,3.44,1.0,0.0,1668051235.140421
1062821409.0,1.0,6.1000000000000005,4.0,25.0,1668051235.14043
1062871657.0,0.0,3.44,1.0,0.0,1668051235.190678
1062871664.0,1.0,6.1000000000000005,4.0,25.0,1668051235.190685
1062921462.0,0.0,3.44,1.0,0.0,1668051235.240483
1062921470.0,1.0,6.1000000000000005,4.0,25.0,1668051235.240491
1062971830.0,0.0,3.44,1.0,0.0,1668051235.2908509
1062971838.0,1.0,6.1000000000000005,4.0,25.0,1668051235.290859
1063021413.0,0.0,3.44,1.0,0.0,1668051235.340434
1063021459.0,1.0,6.12,4.0,25.0,1668051235.34048
1063071635.0,0.0,3.44,1.0,0.0,1668051235.390656
1063071718.0,1.0,6.12,4.0,25.0,1668051235.390739
1063121490.0,0.0,3.44,1.0,0.0,1668051235.440511
1063121498.0,1.0,6.12,4.0,25.0,1668051235.440519
1063171944.0,0.0,3.44,1.0,0.0,1668051235.490965
1063171951.0,1.0,6.12,4.0,25.0,1668051235.490972
1063221573.0,0.0,3.44,1.0,0.0,1668051235.540594
1063221581.0,1.0,6.15,4.0,25.0,1668051235.540602
1063271588.0,0.0,3.44,1.0,0.0,1668051235.590609
1063271595.0,1.0,6.12,4.0,25.0,1668051235.590616
1063321430.0,0.0,3.44,1.0,0.0,1668051235.640451
1063321439.0,1.0,6.15,4.0,25.0,1668051235.64046
1063371855.0,0.0,3.44,1.0,0.0,1668051235.690876
1063371862.0,1.0,6.15,4.0,25.0,1668051235.690883
1063421648.0,0.0,3.44,1.0,0.0,1668051235.740669
1063421656.0,1.0,6.17,4.0,25.0,1668051235.7406769
1063471501.0,0.0,3.44,1.0,0.0,1668051235.790522
1063471551.0,1.0,6.2,4.0,25.0,1668051235.790572
1063521391.0,0.0,3.44,1.0,0.0,1668051235.840412
1063521400.0,1.0,6.2,4.0,25.0,1668051235.840421
1063571979.0,0.0,3.44,1.0,0.0,1668051235.891
1063571986.0,1.0,6.2,4.0,25.0,1668051235.891007
1063621461.0,0.0,3.44,1.0,0.0,1668051235.940482
1063621469.0,1.0,6.22,4.0,25.0,1668051235.94049
1063671721.0,0.0,3.44,1.0,0.0,1668051235.990742
1063671731.0,1.0,6.25,4.0,25.0,1668051235.990752
1063721383.0,0.0,3.44,1.0,0.0,1668051236.040404
1063721394.0,1.0,6.2700000000000005,4.0,25.0,1668051236.040415
1063771562.0,0.0,3.44,1.0,0.0,1668051236.090583
1063771569.0,1.0,6.2700000000000005,4.0,25.0,1668051236.09059
1063821617.0,0.0,3.44,1.0,0.0,1668051236.1406379
1063821625.0,1.0,6.2700000000000005,4.0,25.0,1668051236.140646
1063871705.0,0.0,3.44,1.0,0.0,1668051236.190726
1063871730.0,1.0,6.2700000000000005,4.0,25.0,1668051236.190751
1063921568.0,0.0,3.44,1.0,0.0,1668051236.240589
1063921577.0,1.0,6.2700000000000005,4.0,25.0,1668051236.240598
1063972088.0,0.0,3.44,1.0,0.0,1668051236.291109
1063972095.0,1.0,6.2700000000000005,4.0,25.0,1668051236.291116
1064021469.0,0.0,3.44,1.0,0.0,1668051236.34049
1064021477.0,1.0,6.3,4.0,25.0,1668051236.340498
1064071636.0,0.0,3.44,1.0,0.0,1668051236.390657
1064071684.0,1.0,6.3,4.0,25.0,1668051236.3907049
1064121501.0,0.0,3.44,1.0,0.0,1668051236.440522
1064121510.0,1.0,6.3,4.0,25.0,1668051236.440531
1064171788.0,0.0,3.44,1.0,0.0,1668051236.490809
1064171794.0,1.0,6.3,4.0,25.0,1668051236.490815
1064221491.0,0.0,3.44,1.0,0.0,1668051236.540512
1064221499.0,1.0,6.3,4.0,25.0,1668051236.54052
1064271736.0,0.0,3.44,1.0,0.0,1668051236.590757
1064271742.0,1.0,6.3,4.0,25.0,1668051236.590763
1064321411.0,0.0,3.44,1.0,0.0,1668051236.640432
1064321454.0,1.0,6.3,4.0,25.0,1668051236.640475
1064371970.0,0.0,3.44,1.0,0.0,1668051236.690991
1064371981.0,1.0,6.3,4.0,25.0,1668051236.691002
1064421404.0,0.0,3.44,1.0,0.0,1668051236.7404249
1064421412.0,1.0,6.3,4.0,25.0,1668051236.740433
1064471772.0,0.0,3.44,1.0,0.0,1668051236.790793
1064471779.0,1.0,6.32,4.0,25.0,1668051236.7908
1064521440.0,0.0,3.44,1.0,0.0,1668051236.840461
1064521449.0,1.0,6.32,4.0,25.0,1668051236.84047
1064571997.0,0.0,3.44,1.0,0.0,1668051236.891018
1064572021.0,1.0,6.32,4.0,25.0,1668051236.891042
1064621184.0,0.0,3.44,1.0,0.0,1668051236.940205
1064621233.0,1.0,6.32,4.0,25.0,1668051236.940254
1064671751.0,0.0,3.44,1.0,0.0,1668051236.990772
1064671758.0,1.0,6.32,4.0,25.0,1668051236.990779
1064721480.0,0.0,3.44,1.0,0.0,1668051237.0405009
1064721532.0,1.0,6.32,4.0,25.0,1668051237.040553
1064771689.0,0.0,3.44,1.0,0.0,1668051237.09071
1064771696.0,1.0,6.32,4.0,25.0,1668051237.090717
1064821548.0,0.0,3.44,1.0,0.0,1668051237.140569
1064821556.0,1.0,6.32,4.0,25.0,1668051237.140577
1064871633.0,0.0,3.44,1.0,0.0,1668051237.190654
1064871639.0,1.0,6.3500000000000005,4.0,25.0,1668051237.19066
1064921550.0,0.0,3.44,1.0,0.0,1668051237.240571
1064921558.0,1.0,6.37,4.0,25.0,1668051237.240579
1064971945.0,0.0,3.44,1.0,0.0,1668051237.290966
1064971952.0,1.0,6.37,4.0,25.0,1668051237.290973
1065021439.0,0.0,3.44,1.0,0.0,1668051237.34046
1065021448.0,1.0,6.37,4.0,25.0,1668051237.340469
1065071736.0,0.0,3.44,1.0,0.0,1668051237.390757
1065071762.0,1.0,6.42,4.0,25.0,1668051237.390783
1065121392.0,0.0,3.44,1.0,0.0,1668051237.440413
1065121400.0,1.0,6.45,4.0,25.0,1668051237.440421
1065171983.0,0.0,3.44,1.0,0.0,1668051237.491004
1065171990.0,1.0,6.45,4.0,25.0,1668051237.491011
1065221416.0,0.0,3.44,1.0,0.0,1668051237.540437
1065221425.0,1.0,6.45,4.0,25.0,1668051237.540446
1065271716.0,0.0,3.44,1.0,0.0,1668051237.590737
1065271723.0,1.0,6.42,4.0,25.0,1668051237.590744
1065321408.0,0.0,3.44,1.0,0.0,1668051237.640429
1065321465.0,1.0,6.42,4.0,25.0,1668051237.640486
1065371910.0,0.0,3.44,1.0,0.0,1668051237.690931
1065372000.0,1.0,6.42,4.0,25.0,1668051237.691021
1065421468.0,0.0,3.44,1.0,0.0,1668051237.740489
1065421476.0,1.0,6.4,4.0,25.0,1668051237.7404969
1065471601.0,0.0,3.44,1.0,0.0,1668051237.790622
1065471607.0,1.0,6.4,4.0,25.0,1668051237.790628
1065521573.0,0.0,3.44,1.0,0.0,1668051237.840594
1065521607.0,1.0,6.4,4.0,25.0,1668051237.840628
1065571841.0,0.0,3.44,1.0,0.0,1668051237.890862
1065571847.0,1.0,6.4,4.0,25.0,1668051237.890868
1065621556.0,0.0,3.44,1.0,0.0,1668051237.940577
1065621563.0,1.0,6.4,4.0,25.0,1668051237.940584
1065671682.0,0.0,3.44,1.0,0.0,1668051237.9907029
1065671688.0,1.0,6.37,4.0,25.0,1668051237.990709
1065721436.0,0.0,3.44,1.0,0.0,1668051238.040457
1065721444.0,1.0,6.37,4.0,25.0,1668051238.0404649
1065771555.0,0.0,3.44,1.0,0.0,1668051238.090576
1065771561.0,1.0,6.3500000000000005,4.0,25.0,1668051238.090582
1065821597.0,0.0,3.44,1.0,0.0,1668051238.140618
1065821605.0,1.0,6.3500000000000005,4.0,25.0,1668051238.140626
1065871709.0,0.0,3.44,1.0,0.0,1668051238.19073
1065871716.0,1.0,6.3500000000000005,4.0,25.0,1668051238.190737
1065921597.0,0.0,3.44,1.0,0.0,1668051238.240618
1065921648.0,1.0,6.4,4.0,25.0,1668051238.240669
1065971938.0,0.0,3.44,1.0,0.0,1668051238.290959
1065971945.0,1.0,6.4,4.0,25.0,1668051238.290966
1066021378.0,0.0,3.44,1.0,0.0,1668051238.340399
1066021386.0,1.0,6.4,4.0,25.0,1668051238.340407
1066071635.0,0.0,3.44,1.0,0.0,1668051238.390656
1066071688.0,1.0,6.4,4.0,25.0,1668051238.390709
1066121444.0,0.0,3.44,1.0,0.0,1668051238.440465
1066121452.0,1.0,6.42,4.0,25.0,1668051238.440473
1066171818.0,0.0,3.44,1.0,0.0,1668051238.490839
1066171825.0,1.0,6.42,4.0,25.0,1668051238.490846
1066221400.0,0.0,3.44,1.0,0.0,1668051238.540421
1066221408.0,1.0,6.42,4.0,25.0,1668051238.5404289
1066271763.0,0.0,3.44,1.0,0.0,1668051238.590784
1066271770.0,1.0,6.4,4.0,25.0,1668051238.590791
1066321474.0,0.0,3.44,1.0,0.0,1668051238.640495
1066321483.0,1.0,6.4,4.0,25.0,1668051238.640504
1066371884.0,0.0,3.44,1.0,0.0,1668051238.690905
1066371907.0,1.0,6.37,4.0,25.0,1668051238.690928
1066421534.0,0.0,3.44,1.0,0.0,1668051238.740555
1066421543.0,1.0,6.37,4.0,25.0,1668051238.7405639
1066471547.0,0.0,3.44,1.0,0.0,1668051238.7905679
1066471597.0,1.0,6.37,4.0,25.0,1668051238.790618
1066521445.0,0.0,3.44,1.0,0.0,1668051238.840466
1066521454.0,1.0,6.3500000000000005,4.0,25.0,1668051238.840475
1066572108.0,0.0,3.44,1.0,0.0,1668051238.891129
1066572131.0,1.0,6.32,4.0,25.0,1668051238.891152
1066621381.0,0.0,3.44,1.0,0.0,1668051238.940402
1066621389.0,1.0,6.32,4.0,25.0,1668051238.94041
1066671653.0,0.0,3.44,1.0,0.0,1668051238.990674
1066671660.0,1.0,6.3500000000000005,4.0,25.0,1668051238.990681
1066721532.0,0.0,3.44,1.0,0.0,1668051239.040553
1066721540.0,1.0,6.3500000000000005,4.0,25.0,1668051239.040561
1066771767.0,0.0,3.44,1.0,0.0,1668051239.090788
1066771773.0,1.0,6.3500000000000005,4.0,25.0,1668051239.090794
1066821392.0,0.0,3.44,1.0,0.0,1668051239.140413
1066821436.0,1.0,6.32,4.0,25.0,1668051239.140457
1066871572.0,0.0,3.44,1.0,0.0,1668051239.190593
1066871579.0,1.0,6.3500000000000005,4.0,25.0,1668051239.1906
1066921381.0,0.0,3.44,1.0,0.0,1668051239.240402
1066921389.0,1.0,6.3500000000000005,4.0,25.0,1668051239.24041
1066971986.0,0.0,3.44,1.0,0.0,1668051239.291007
1066971992.0,1.0,6.37,4.0,25.0,1668051239.291013
1067021443.0,0.0,3.44,1.0,0.0,1668051239.3404639
1067021487.0,1.0,6.37,4.0,25.0,1668051239.340508
1067071598.0,0.0,3.44,1.0,0.0,1668051239.390619
1067071605.0,1.0,6.37,4.0,25.0,1668051239.390626
1067121383.0,0.0,3.44,1.0,0.0,1668051239.440404
1067121395.0,1.0,6.37,4.0,25.0,1668051239.440416
1067171954.0,0.0,3.44,1.0,0.0,1668051239.490975
1067171961.0,1.0,6.37,4.0,25.0,1668051239.490982
1067221435.0,0.0,3.44,1.0,0.0,1668051239.540456
1067221443.0,1.0,6.37,4.0,25.0,1668051239.540464
1067271646.0,0.0,3.44,1.0,0.0,1668051239.590667
1067271652.0,1.0,6.37,4.0,25.0,1668051239.590673
1067321369.0,0.0,3.44,1.0,0.0,1668051239.64039
1067321377.0,1.0,6.4,4.0,25.0,1668051239.640398
1067371793.0,0.0,3.44,1.0,0.0,1668051239.690814
1067371800.0,1.0,6.37,4.0,25.0,1668051239.690821
1067421403.0,0.0,3.44,1.0,0.0,1668051239.740424
1067421412.0,1.0,6.37,4.0,25.0,1668051239.740433
1067471674.0,0.0,3.44,1.0,0.0,1668051239.790695
1067471681.0,1.0,6.37,4.0,25.0,1668051239.790702
1067521387.0,0.0,3.44,1.0,0.0,1668051239.840408
1067521395.0,1.0,6.37,4.0,25.0,1668051239.840416
1067572095.0,0.0,3.44,1.0,0.0,1668051239.891116
1067572102.0,1.0,6.4,4.0,25.0,1668051239.891123
1067621513.0,0.0,3.44,1.0,0.0,1668051239.9405339
1067621521.0,1.0,6.37,4.0,25.0,1668051239.940542
1067671625.0,0.0,3.44,1.0,0.0,1668051239.990646
1067671631.0,1.0,6.37,4.0,25.0,1668051239.990652
1067721422.0,0.0,3.44,1.0,0.0,1668051240.040443
1067721466.0,1.0,6.37,4.0,25.0,1668051240.040487
1067771554.0,0.0,3.44,1.0,0.0,1668051240.090575
1067771561.0,1.0,6.3500000000000005,4.0,25.0,1668051240.090582
1067821405.0,0.0,3.44,1.0,0.0,1668051240.140426
1067821415.0,1.0,6.3500000000000005,4.0,25.0,1668051240.140436
1067871722.0,0.0,3.44,1.0,0.0,1668051240.190743
1067871728.0,1.0,6.3500000000000005,4.0,25.0,1668051240.190749
1067921494.0,0.0,3.44,1.0,0.0,1668051240.240515
1067921502.0,1.0,6.32,4.0,25.0,1668051240.240523
1067971905.0,0.0,3.44,1.0,0.0,1668051240.290926
1067971912.0,1.0,6.32,4.0,25.0,1668051240.290933
1068021496.0,0.0,3.44,1.0,0.0,1668051240.340517
1068021504.0,1.0,6.32,4.0,25.0,1668051240.340525
1068071712.0,0.0,3.44,1.0,0.0,1668051240.390733
1068071719.0,1.0,6.3500000000000005,4.0,25.0,1668051240.39074
1068121428.0,0.0,3.44,1.0,0.0,1668051240.440449
1068121436.0,1.0,6.3500000000000005,4.0,25.0,1668051240.440457
1068172136.0,0.0,3.44,1.0,0.0,1668051240.491157
1068172143.0,1.0,6.3500000000000005,4.0,25.0,1668051240.491164
1068221344.0,0.0,3.44,1.0,0.0,1668051240.540365
1068221352.0,1.0,6.32,4.0,25.0,1668051240.540373
1068271642.0,0.0,3.44,1.0,0.0,1668051240.590663
1068271649.0,1.0,6.3,4.0,25.0,1668051240.5906699
1068321444.0,0.0,3.44,1.0,0.0,1668051240.640465
1068321452.0,1.0,6.2700000000000005,4.0,25.0,1668051240.640473
1068371895.0,0.0,3.44,1.0,0.0,1668051240.690916
1068371902.0,1.0,6.2700000000000005,4.0,25.0,1668051240.690923
1068421387.0,0.0,3.44,1.0,0.0,1668051240.740408
1068421395.0,1.0,6.2700000000000005,4.0,25.0,1668051240.740416
1068471675.0,0.0,3.44,1.0,0.0,1668051240.790696
1068471700.0,1.0,6.25,4.0,25.0,1668051240.790721
1068521502.0,0.0,3.44,1.0,0.0,1668051240.840523
1068521509.0,1.0,6.22,4.0,25.0,1668051240.84053
1068572026.0,0.0,3.44,1.0,0.0,1668051240.891047
1068572033.0,1.0,6.22,4.0,25.0,1668051240.891054
1068621579.0,0.0,3.44,1.0,0.0,1668051240.9406
1068621587.0,1.0,6.2,4.0,25.0,1668051240.940608
1068671703.0,0.0,3.44,1.0,0.0,1668051240.990724
1068671710.0,1.0,6.2,4.0,25.0,1668051240.990731
1068721339.0,0.0,3.44,1.0,0.0,1668051241.04036
1068721386.0,1.0,6.17,4.0,25.0,1668051241.040407
1068771809.0,0.0,3.44,1.0,0.0,1668051241.09083
1068771816.0,1.0,6.17,4.0,25.0,1668051241.090837
1068821438.0,0.0,3.44,1.0,0.0,1668051241.140459
1068821446.0,1.0,6.17,4.0,25.0,1668051241.140467
1068871688.0,0.0,3.44,1.0,0.0,1668051241.1907089
1068871695.0,1.0,6.17,4.0,25.0,1668051241.190716
1068921401.0,0.0,3.44,1.0,0.0,1668051241.240422
1068921409.0,1.0,6.17,4.0,25.0,1668051241.2404299
1068972206.0,0.0,3.44,1.0,0.0,1668051241.291227
1068972213.0,1.0,6.2,4.0,25.0,1668051241.291234
1069021436.0,0.0,3.44,1.0,0.0,1668051241.340457
1069021445.0,1.0,6.22,4.0,25.0,1668051241.340466
1069071781.0,0.0,3.44,1.0,0.0,1668051241.390802
1069071788.0,1.0,6.2,4.0,25.0,1668051241.390809
1069121452.0,0.0,3.44,1.0,0.0,1668051241.440473
1069121460.0,1.0,6.22,4.0,25.0,1668051241.440481
1069171786.0,0.0,3.44,1.0,0.0,1668051241.490807
1069171793.0,1.0,6.25,4.0,25.0,1668051241.490814
1069221430.0,0.0,3.44,1.0,0.0,1668051241.540451
1069221438.0,1.0,6.25,4.0,25.0,1668051241.540459
1069271618.0,0.0,3.44,1.0,0.0,1668051241.5906389
1069271624.0,1.0,6.2700000000000005,4.0,25.0,1668051241.590645
1069321372.0,0.0,3.44,1.0,0.0,1668051241.640393
1069321380.0,1.0,6.2700000000000005,4.0,25.0,1668051241.640401
1069371778.0,0.0,3.44,1.0,0.0,1668051241.690799
1069371788.0,1.0,6.25,4.0,25.0,1668051241.690809
1069421481.0,0.0,3.44,1.0,0.0,1668051241.7405019
1069421489.0,1.0,6.2700000000000005,4.0,25.0,1668051241.74051
1069471769.0,0.0,3.44,1.0,0.0,1668051241.79079
1069471776.0,1.0,6.2700000000000005,4.0,25.0,1668051241.790797
1069521406.0,0.0,3.44,1.0,0.0,1668051241.840427
1069521414.0,1.0,6.22,4.0,25.0,1668051241.840435
1069571943.0,0.0,3.44,1.0,0.0,1668051241.890964
1069572002.0,1.0,6.17,4.0,25.0,1668051241.891023
1069621394.0,0.0,3.44,1.0,0.0,1668051241.940415
1069621454.0,1.0,6.15,4.0,25.0,1668051241.940475
1069671696.0,0.0,3.44,1.0,0.0,1668051241.990717
1069671703.0,1.0,6.12,4.0,25.0,1668051241.990724
1069721534.0,0.0,3.44,1.0,0.0,1668051242.040555
1069721542.0,1.0,6.1000000000000005,4.0,25.0,1668051242.0405629
1069771639.0,0.0,3.44,1.0,0.0,1668051242.09066
1069771646.0,1.0,6.07,4.0,25.0,1668051242.090667
1069821415.0,0.0,3.44,1.0,0.0,1668051242.140436
1069821423.0,1.0,6.0200000000000005,4.0,25.0,1668051242.140444
1069871721.0,0.0,3.44,1.0,0.0,1668051242.190742
1069871751.0,1.0,6.0200000000000005,4.0,25.0,1668051242.190772
1069921469.0,0.0,3.44,1.0,0.0,1668051242.24049
1069921478.0,1.0,6.0200000000000005,4.0,25.0,1668051242.240499
1069972131.0,0.0,3.44,1.0,0.0,1668051242.291152
1069972138.0,1.0,6.0200000000000005,4.0,25.0,1668051242.291159
1070021367.0,0.0,3.44,1.0,0.0,1668051242.340388
1070021376.0,1.0,6.0200000000000005,4.0,25.0,1668051242.340397
1070071546.0,0.0,3.44,1.0,0.0,1668051242.390567
1070071552.0,1.0,6.0200000000000005,4.0,25.0,1668051242.390573
1070121704.0,0.0,3.44,1.0,0.0,1668051242.440725
1070121712.0,1.0,6.0,4.0,25.0,1668051242.440733
1070171862.0,0.0,3.44,1.0,0.0,1668051242.4908829
1070171869.0,1.0,5.97,4.0,25.0,1668051242.49089
1070221546.0,0.0,3.44,1.0,0.0,1668051242.540567
1070221555.0,1.0,5.95,4.0,25.0,1668051242.540576
1070271677.0,0.0,3.44,1.0,0.0,1668051242.590698
1070271684.0,1.0,5.92,4.0,25.0,1668051242.590705
1070321465.0,0.0,3.44,1.0,0.0,1668051242.640486
1070321473.0,1.0,5.92,4.0,25.0,1668051242.6404939
1070371856.0,0.0,3.44,1.0,0.0,1668051242.690877
1070371863.0,1.0,5.9,4.0,25.0,1668051242.6908839
1070421436.0,0.0,3.44,1.0,0.0,1668051242.740457
1070421444.0,1.0,5.87,4.0,25.0,1668051242.740465
1070471595.0,0.0,3.44,1.0,0.0,1668051242.790616
1070471602.0,1.0,5.87,4.0,25.0,1668051242.790623
1070521392.0,0.0,3.44,1.0,0.0,1668051242.840413
1070521439.0,1.0,5.87,4.0,25.0,1668051242.84046
1070571693.0,0.0,3.44,1.0,0.0,1668051242.890714
1070571700.0,1.0,5.8500000000000005,4.0,25.0,1668051242.890721
1070621458.0,0.0,3.44,1.0,0.0,1668051242.940479
1070621466.0,1.0,5.8500000000000005,4.0,25.0,1668051242.940487
1070671665.0,0.0,3.44,1.0,0.0,1668051242.990686
1070671671.0,1.0,5.8500000000000005,4.0,25.0,1668051242.990692
1070721373.0,0.0,3.44,1.0,0.0,1668051243.040394
1070721381.0,1.0,5.82,4.0,25.0,1668051243.040402
1070771796.0,0.0,3.44,1.0,0.0,1668051243.090817
1070771803.0,1.0,5.8,4.0,25.0,1668051243.090824
1070821457.0,0.0,3.44,1.0,0.0,1668051243.140478
1070821503.0,1.0,5.8,4.0,25.0,1668051243.140524
1070871639.0,0.0,3.44,1.0,0.0,1668051243.19066
1070871646.0,1.0,5.8,4.0,25.0,1668051243.190667
1070921523.0,0.0,3.44,1.0,0.0,1668051243.240544
1070921572.0,1.0,5.82,4.0,25.0,1668051243.240593
1070971814.0,0.0,3.44,1.0,0.0,1668051243.290835
1070971821.0,1.0,5.82,4.0,25.0,1668051243.290842
1071021418.0,0.0,3.44,1.0,0.0,1668051243.340439
1071021429.0,1.0,5.8500000000000005,4.0,25.0,1668051243.34045
1071071684.0,0.0,3.44,1.0,0.0,1668051243.3907049
1071071692.0,1.0,5.8500000000000005,4.0,25.0,1668051243.390713
1071121374.0,0.0,3.44,1.0,0.0,1668051243.4403949
1071121382.0,1.0,5.82,4.0,25.0,1668051243.440403
1071171953.0,0.0,3.44,1.0,0.0,1668051243.490974
1071171960.0,1.0,5.8500000000000005,4.0,25.0,1668051243.490981
1071221412.0,0.0,3.44,1.0,0.0,1668051243.540433
1071221483.0,1.0,5.82,4.0,25.0,1668051243.540504
1071271834.0,0.0,3.44,1.0,0.0,1668051243.590855
1071271841.0,1.0,5.8500000000000005,4.0,25.0,1668051243.590862
1071321516.0,0.0,3.44,1.0,0.0,1668051243.640537
1071321547.0,1.0,5.8500000000000005,4.0,25.0,1668051243.640568
1071371805.0,0.0,3.44,1.0,0.0,1668051243.690826
1071371812.0,1.0,5.8500000000000005,4.0,25.0,1668051243.690833
1071421383.0,0.0,3.44,1.0,0.0,1668051243.740404
1071421391.0,1.0,5.8500000000000005,4.0,25.0,1668051243.740412
1071471642.0,0.0,3.44,1.0,0.0,1668051243.790663
1071471649.0,1.0,5.87,4.0,25.0,1668051243.79067
1071521435.0,0.0,3.44,1.0,0.0,1668051243.840456
1071521443.0,1.0,5.87,4.0,25.0,1668051243.8404639
1071571883.0,0.0,3.44,1.0,0.0,1668051243.890904
1071571889.0,1.0,5.87,4.0,25.0,1668051243.89091
1071621367.0,0.0,3.44,1.0,0.0,1668051243.940388
1071621375.0,1.0,5.87,4.0,25.0,1668051243.940396
1071671840.0,0.0,3.44,1.0,0.0,1668051243.990861
1071671847.0,1.0,5.87,4.0,25.0,1668051243.990868
1071721435.0,0.0,3.44,1.0,0.0,1668051244.040456
1071721443.0,1.0,5.87,4.0,25.0,1668051244.040464
1071771605.0,0.0,3.44,1.0,0.0,1668051244.090626
1071771653.0,1.0,5.87,4.0,25.0,1668051244.090674
1071821478.0,0.0,3.44,1.0,0.0,1668051244.1404989
1071821486.0,1.0,5.87,4.0,25.0,1668051244.140507
1071871597.0,0.0,3.44,1.0,0.0,1668051244.190618
1071871605.0,1.0,5.87,4.0,25.0,1668051244.190626
1071921559.0,0.0,3.44,1.0,0.0,1668051244.24058
1071921567.0,1.0,5.87,4.0,25.0,1668051244.240588
1071971945.0,0.0,3.44,1.0,0.0,1668051244.290966
1071971952.0,1.0,5.9,4.0,25.0,1668051244.290973
1072021409.0,0.0,3.44,1.0,0.0,1668051244.34043
1072021417.0,1.0,5.92,4.0,25.0,1668051244.340438
1072071600.0,0.0,3.44,1.0,0.0,1668051244.390621
1072071609.0,1.0,5.92,4.0,25.0,1668051244.39063
1072121486.0,0.0,3.44,1.0,0.0,1668051244.440507
1072121494.0,1.0,5.92,4.0,25.0,1668051244.440515
1072171658.0,0.0,3.44,1.0,0.0,1668051244.490679
1072171664.0,1.0,5.9,4.0,25.0,1668051244.490685
1072221608.0,0.0,3.44,1.0,0.0,1668051244.540629
1072221619.0,1.0,5.92,4.0,25.0,1668051244.5406399
1072271609.0,0.0,3.44,1.0,0.0,1668051244.59063
1072271616.0,1.0,5.92,4.0,25.0,1668051244.590637
1072321343.0,0.0,3.44,1.0,0.0,1668051244.640364
1072321351.0,1.0,5.92,4.0,25.0,1668051244.640372
1072371750.0,0.0,3.44,1.0,0.0,1668051244.690771
1072371757.0,1.0,5.92,4.0,25.0,1668051244.690778
1072421444.0,0.0,3.44,1.0,0.0,1668051244.740465
1072421453.0,1.0,5.92,4.0,25.0,1668051244.740474
1072471588.0,0.0,3.44,1.0,0.0,1668051244.790609
1072471595.0,1.0,5.92,4.0,25.0,1668051244.790616
1072521353.0,0.0,3.44,1.0,0.0,1668051244.840374
1072521361.0,1.0,5.9,4.0,25.0,1668051244.840382
1072572010.0,0.0,3.44,1.0,0.0,1668051244.891031
1072572019.0,1.0,5.9,4.0,25.0,1668051244.89104
1072621452.0,0.0,3.44,1.0,0.0,1668051244.940473
1072621460.0,1.0,5.92,4.0,25.0,1668051244.940481
1072671771.0,0.0,3.44,1.0,0.0,1668051244.990792
1072671778.0,1.0,5.9,4.0,25.0,1668051244.990799
1072721366.0,0.0,3.44,1.0,0.0,1668051245.040387
1072721374.0,1.0,5.9,4.0,25.0,1668051245.040395
1072771573.0,0.0,3.44,1.0,0.0,1668051245.090594
1072771579.0,1.0,5.9,4.0,25.0,1668051245.0906
1072821468.0,0.0,3.44,1.0,0.0,1668051245.140489
1072821477.0,1.0,5.9,4.0,25.0,1668051245.140498
1072871702.0,0.0,3.44,1.0,0.0,1668051245.190723
1072871752.0,1.0,5.87,4.0,25.0,1668051245.190773
1072921542.0,0.0,3.44,1.0,0.0,1668051245.240563
1072921550.0,1.0,5.9,4.0,25.0,1668051245.240571
1072971755.0,0.0,3.44,1.0,0.0,1668051245.290776
1072971762.0,1.0,5.9,4.0,25.0,1668051245.290783
1073021644.0,0.0,3.44,1.0,0.0,1668051245.340665
1073021652.0,1.0,5.9,4.0,25.0,1668051245.340673
1073071677.0,0.0,3.44,1.0,0.0,1668051245.390698
1073071684.0,1.0,5.9,4.0,25.0,1668051245.3907049
1073121461.0,0.0,3.44,1.0,0.0,1668051245.440482
1073121469.0,1.0,5.9,4.0,25.0,1668051245.44049
1073171803.0,0.0,3.44,1.0,0.0,1668051245.490824
1073171810.0,1.0,5.92,4.0,25.0,1668051245.490831
1073221456.0,0.0,3.44,1.0,0.0,1668051245.540477
1073221464.0,1.0,5.95,4.0,25.0,1668051245.540485
1073271833.0,0.0,3.44,1.0,0.0,1668051245.590854
1073271839.0,1.0,5.95,4.0,25.0,1668051245.59086
1073321451.0,0.0,3.44,1.0,0.0,1668051245.640472
1073321459.0,1.0,5.95,4.0,25.0,1668051245.64048
1073371890.0,0.0,3.44,1.0,0.0,1668051245.690911
1073371898.0,1.0,5.95,4.0,25.0,1668051245.690919
1073421406.0,0.0,3.44,1.0,0.0,1668051245.740427
1073421414.0,1.0,5.95,4.0,25.0,1668051245.740435
